tip,cluster,timepoint
EPI_ISL_11450188,337,E
EPI_ISL_10632701,337,E
EPI_ISL_10632676,337,E
EPI_ISL_11663010,337,E
EPI_ISL_10739678,337,E
EPI_ISL_11548683,337,E
EPI_ISL_10584550,337,E
EPI_ISL_9461703,337,E
EPI_ISL_9015142,337,E
EPI_ISL_10632711,337,E
EPI_ISL_11450305,337,E
EPI_ISL_10632665,337,E
EPI_ISL_9015147,337,E
EPI_ISL_9614030,337,E
EPI_ISL_9015196,337,E
EPI_ISL_10674052,337,E
EPI_ISL_9849866,337,E
EPI_ISL_11450082,337,E
EPI_ISL_10632668,337,E
EPI_ISL_10851696,337,E
EPI_ISL_9614279,337,E
EPI_ISL_10632887,337,E
EPI_ISL_9414951,337,E
EPI_ISL_10739583,337,E
EPI_ISL_11548767,337,E
EPI_ISL_10739770,337,E
EPI_ISL_8350117,337,E
EPI_ISL_9015108,337,E
EPI_ISL_10739706,337,E
EPI_ISL_9850146,337,E
EPI_ISL_11662885,337,E
EPI_ISL_10739604,337,E
EPI_ISL_9461660,337,E
EPI_ISL_11548700,337,E
EPI_ISL_11449974,337,E
EPI_ISL_9415018,337,E
EPI_ISL_9614194,337,E
EPI_ISL_10674054,337,E
EPI_ISL_10674049,337,E
EPI_ISL_9614187,337,E
EPI_ISL_9015189,337,E
EPI_ISL_9849839,337,E
EPI_ISL_11663106,337,E
EPI_ISL_8350116,337,E
EPI_ISL_9515049,337,E
EPI_ISL_11375824,337,E
EPI_ISL_10674044,337,E
EPI_ISL_11548781,337,E
EPI_ISL_10739717,337,E
EPI_ISL_10851693,337,E
EPI_ISL_11663093,337,E
EPI_ISL_10674017,337,E
EPI_ISL_11662952,337,E
EPI_ISL_11548720,337,E
EPI_ISL_10584783,337,E
EPI_ISL_10739808,337,E
EPI_ISL_9015107,337,E
EPI_ISL_9015187,337,E
EPI_ISL_10739677,337,E
EPI_ISL_11450002,337,E
EPI_ISL_11662875,337,E
EPI_ISL_9515080,337,E
EPI_ISL_11662974,337,E
EPI_ISL_9515071,337,E
EPI_ISL_10632670,337,E
EPI_ISL_11375931,337,E
EPI_ISL_11450160,337,E
EPI_ISL_11663076,337,E
EPI_ISL_11450272,337,E
EPI_ISL_9415068,337,E
EPI_ISL_11548721,337,E
EPI_ISL_10673907,337,E
EPI_ISL_10739723,337,E
EPI_ISL_11449990,337,E
EPI_ISL_9515047,337,E
EPI_ISL_10739674,337,E
EPI_ISL_11449992,337,E
EPI_ISL_10584552,337,E
EPI_ISL_10632667,337,E
EPI_ISL_9614031,337,E
EPI_ISL_11663107,337,E
EPI_ISL_11662903,337,E
EPI_ISL_10632721,337,E
EPI_ISL_8350121,337,E
EPI_ISL_9614101,337,E
EPI_ISL_9015243,337,E
EPI_ISL_10739730,337,E
EPI_ISL_10584674,337,E
EPI_ISL_10632671,337,E
EPI_ISL_10632674,337,E
EPI_ISL_11450130,337,E
EPI_ISL_9850145,337,E
EPI_ISL_11375799,337,E
EPI_ISL_10632682,337,E
EPI_ISL_10851752,337,E
EPI_ISL_10673905,337,E
EPI_ISL_10739718,337,E
EPI_ISL_11662955,337,E
EPI_ISL_9614295,337,E
EPI_ISL_10943347,337,E
EPI_ISL_9849944,337,E
EPI_ISL_10851778,337,E
EPI_ISL_10739806,337,E
EPI_ISL_9849734,337,E
EPI_ISL_11662861,337,E
EPI_ISL_11663033,337,E
EPI_ISL_11662904,337,E
EPI_ISL_11375816,337,E
EPI_ISL_10739830,337,E
EPI_ISL_9614306,337,E
EPI_ISL_9461738,337,E
EPI_ISL_9515051,337,E
EPI_ISL_10851806,337,E
EPI_ISL_11663008,337,E
EPI_ISL_11450099,337,E
EPI_ISL_10851739,337,E
EPI_ISL_11328786,337,E
EPI_ISL_9614102,337,E
EPI_ISL_10739516,337,E
EPI_ISL_10943327,337,E
EPI_ISL_11662882,337,E
EPI_ISL_10739692,337,E
EPI_ISL_11548733,337,E
EPI_ISL_11450288,337,E
EPI_ISL_9015351,337,E
EPI_ISL_9850074,337,E
EPI_ISL_11450326,337,E
EPI_ISL_10584760,337,E
EPI_ISL_9515076,337,E
EPI_ISL_11663082,337,E
EPI_ISL_10674023,337,E
EPI_ISL_9415094,337,E
EPI_ISL_10674091,337,E
EPI_ISL_10584698,337,E
EPI_ISL_11450218,337,E
EPI_ISL_11450131,337,E
EPI_ISL_9515035,337,E
EPI_ISL_9614328,337,E
EPI_ISL_9849943,337,E
EPI_ISL_11663086,337,E
EPI_ISL_10739758,337,E
EPI_ISL_8350052,337,E
EPI_ISL_9015118,337,E
EPI_ISL_10739791,337,E
EPI_ISL_10584549,337,E
EPI_ISL_11663056,337,E
EPI_ISL_10584548,337,E
EPI_ISL_11450120,337,E
EPI_ISL_9515040,337,E
EPI_ISL_11450187,337,E
EPI_ISL_10887495,337,E
EPI_ISL_11450093,337,E
EPI_ISL_11450122,337,E
EPI_ISL_9015144,337,E
EPI_ISL_10632648,337,E
EPI_ISL_10739720,337,E
EPI_ISL_9693374,337,E
EPI_ISL_9461776,337,E
EPI_ISL_9015145,337,E
EPI_ISL_8903323,337,E
EPI_ISL_9850219,337,E
EPI_ISL_10739605,337,E
EPI_ISL_11450190,337,E
EPI_ISL_10988940,337,E
EPI_ISL_10584778,337,E
EPI_ISL_10851694,337,E
EPI_ISL_11450161,337,E
EPI_ISL_8350228,337,E
EPI_ISL_11662847,337,E
EPI_ISL_10739790,337,E
EPI_ISL_11450231,337,E
EPI_ISL_9849851,337,E
EPI_ISL_10739512,337,E
EPI_ISL_9515036,337,E
EPI_ISL_10117988,337,E
EPI_ISL_10739566,337,E
EPI_ISL_9461659,337,E
EPI_ISL_10584697,337,E
EPI_ISL_10739540,337,E
EPI_ISL_9614186,337,E
EPI_ISL_9849937,337,E
EPI_ISL_11450268,337,E
EPI_ISL_10851742,337,E
EPI_ISL_10739742,337,E
EPI_ISL_10632655,337,E
EPI_ISL_10632672,337,E
EPI_ISL_11450281,337,E
EPI_ISL_9849848,337,E
EPI_ISL_9849942,337,E
EPI_ISL_11663031,337,E
EPI_ISL_10739719,337,E
EPI_ISL_9461662,337,E
EPI_ISL_10851741,337,E
EPI_ISL_10739769,337,E
EPI_ISL_9461750,337,E
EPI_ISL_11450266,337,E
EPI_ISL_11449991,337,E
EPI_ISL_10632697,337,E
EPI_ISL_9614104,337,E
EPI_ISL_11663084,337,E
EPI_ISL_11548772,337,E
EPI_ISL_10674055,337,E
EPI_ISL_11450135,337,E
EPI_ISL_11450364,337,E
EPI_ISL_10584722,337,E
EPI_ISL_10739714,337,E
EPI_ISL_10674050,337,E
EPI_ISL_11548653,337,E
EPI_ISL_10887500,337,E
EPI_ISL_9849820,337,E
EPI_ISL_11663065,337,E
EPI_ISL_9015349,337,E
EPI_ISL_10739891,337,E
EPI_ISL_9693306,337,E
EPI_ISL_10632713,337,E
EPI_ISL_10632658,337,E
EPI_ISL_8350115,337,E
EPI_ISL_11375901,337,E
EPI_ISL_10584696,337,E
EPI_ISL_10632886,337,E
EPI_ISL_11450286,337,E
EPI_ISL_11662919,337,E
EPI_ISL_10851754,337,E
EPI_ISL_8903296,337,E
EPI_ISL_11450084,337,E
EPI_ISL_10739568,337,E
EPI_ISL_10584551,337,E
EPI_ISL_9614235,337,E
EPI_ISL_10943398,337,E
EPI_ISL_11450294,337,E
EPI_ISL_11449999,337,E
EPI_ISL_10739564,337,E
EPI_ISL_9693304,337,E
EPI_ISL_11450105,337,E
EPI_ISL_10175135,338,E
EPI_ISL_9554142,339,E
EPI_ISL_10674037,340,E
EPI_ISL_10178173,341,E
EPI_ISL_10068330,342,E
EPI_ISL_9554133,343,E
EPI_ISL_8903272,344,E
EPI_ISL_9554291,345,E
EPI_ISL_10035284,346,E
EPI_ISL_10179130,347,E
EPI_ISL_10673917,348,E
EPI_ISL_9554180,349,E
EPI_ISL_11548803,350,E
EPI_ISL_11663038,351,E
EPI_ISL_11449984,352,E
EPI_ISL_9016650,353,E
EPI_ISL_9553980,354,E
EPI_ISL_9554063,355,E
EPI_ISL_10176762,356,E
EPI_ISL_10177049,356,E
EPI_ISL_10176832,356,E
EPI_ISL_10177533,356,E
EPI_ISL_8723299,357,E
EPI_ISL_8929057,357,E
EPI_ISL_8723181,357,E
EPI_ISL_8929054,357,E
EPI_ISL_8510054,358,E
EPI_ISL_11663052,359,E
EPI_ISL_10177432,360,E
EPI_ISL_11663026,361,E
EPI_ISL_10176047,362,E
EPI_ISL_10176038,362,E
EPI_ISL_9553984,363,E
EPI_ISL_10178480,364,E
EPI_ISL_10739697,365,E
EPI_ISL_9554080,366,E
EPI_ISL_10584692,366,E
EPI_ISL_10177330,367,E
EPI_ISL_11662886,368,E
EPI_ISL_9554296,369,E
EPI_ISL_10739840,370,E
EPI_ISL_10739882,371,E
EPI_ISL_10175720,372,E
EPI_ISL_8903372,373,E
EPI_ISL_10584770,374,E
EPI_ISL_9553959,374,E
EPI_ISL_9554419,374,E
EPI_ISL_11548763,375,E
EPI_ISL_9553970,375,E
EPI_ISL_11548758,375,E
EPI_ISL_10118111,376,E
EPI_ISL_10175479,377,E
EPI_ISL_10674090,378,E
EPI_ISL_10175987,379,E
EPI_ISL_9554378,380,E
EPI_ISL_10177058,381,E
EPI_ISL_10177055,381,E
EPI_ISL_10176676,382,E
EPI_ISL_11450320,383,E
EPI_ISL_10739652,383,E
EPI_ISL_9553992,383,E
EPI_ISL_11375959,383,E
EPI_ISL_9553994,383,E
EPI_ISL_9553951,384,E
EPI_ISL_10174265,385,E
EPI_ISL_8516687,386,E
EPI_ISL_10174684,387,E
EPI_ISL_9554317,388,E
EPI_ISL_11548779,389,E
EPI_ISL_10177883,390,E
EPI_ISL_10174097,391,E
EPI_ISL_10177490,391,E
EPI_ISL_10176236,391,E
EPI_ISL_10174107,391,E
EPI_ISL_10176362,391,E
EPI_ISL_10887422,392,E
EPI_ISL_8722477,392,E
EPI_ISL_10673995,393,E
EPI_ISL_10673996,393,E
EPI_ISL_10175943,393,E
EPI_ISL_10034947,393,E
EPI_ISL_10175248,393,E
EPI_ISL_10175034,393,E
EPI_ISL_10673992,393,E
EPI_ISL_10673993,393,E
EPI_ISL_9735385,393,E
EPI_ISL_10674004,393,E
EPI_ISL_10176161,394,E
EPI_ISL_8802545,394,E
EPI_ISL_10176642,395,E
EPI_ISL_10739680,396,E
EPI_ISL_10177972,397,E
EPI_ISL_9791513,398,E
EPI_ISL_8929058,399,E
EPI_ISL_10174340,400,E
EPI_ISL_10175014,400,E
EPI_ISL_10176994,400,E
EPI_ISL_11662969,401,E
EPI_ISL_10673965,402,E
EPI_ISL_10989109,403,E
EPI_ISL_11450221,404,E
EPI_ISL_11450225,404,E
EPI_ISL_10174149,405,E
EPI_ISL_10584773,406,E
EPI_ISL_9554189,407,E
EPI_ISL_10177628,408,E
EPI_ISL_10177104,409,E
EPI_ISL_10673886,410,E
EPI_ISL_9554314,411,E
EPI_ISL_10584694,412,E
EPI_ISL_11662887,412,E
EPI_ISL_11449975,412,E
EPI_ISL_10176971,413,E
EPI_ISL_10988900,414,E
EPI_ISL_9614024,415,E
EPI_ISL_9604386,416,E
EPI_ISL_10178900,416,E
EPI_ISL_10177532,416,E
EPI_ISL_10674035,417,E
EPI_ISL_10175820,418,E
EPI_ISL_10175072,419,E
EPI_ISL_10178306,420,E
EPI_ISL_9035959,421,E
EPI_ISL_10739538,422,E
EPI_ISL_10887415,423,E
EPI_ISL_10739849,424,E
EPI_ISL_11619059,425,E
EPI_ISL_10174432,426,E
EPI_ISL_9554073,427,E
EPI_ISL_9554072,427,E
EPI_ISL_9554059,427,E
EPI_ISL_10174700,428,E
EPI_ISL_10175018,428,E
EPI_ISL_10176798,429,E
EPI_ISL_9554252,430,E
EPI_ISL_10887372,430,E
EPI_ISL_10176546,430,E
EPI_ISL_10739835,430,E
EPI_ISL_10178035,430,E
EPI_ISL_10173628,430,E
EPI_ISL_10174677,430,E
EPI_ISL_10851767,430,E
EPI_ISL_10177763,431,E
EPI_ISL_10176646,431,E
EPI_ISL_10176359,431,E
EPI_ISL_10176902,431,E
EPI_ISL_10174455,431,E
EPI_ISL_9813579,431,E
EPI_ISL_10175831,431,E
EPI_ISL_10176909,431,E
EPI_ISL_10176761,431,E
EPI_ISL_10177712,431,E
EPI_ISL_10178870,431,E
EPI_ISL_10177974,431,E
EPI_ISL_10177814,431,E
EPI_ISL_10177693,431,E
EPI_ISL_10178299,431,E
EPI_ISL_10178670,431,E
EPI_ISL_10174505,431,E
EPI_ISL_10179372,431,E
EPI_ISL_10176933,431,E
EPI_ISL_10178675,431,E
EPI_ISL_10176846,431,E
EPI_ISL_10177178,431,E
EPI_ISL_10174504,431,E
EPI_ISL_10176756,431,E
EPI_ISL_10179211,431,E
EPI_ISL_10178676,431,E
EPI_ISL_10176891,431,E
EPI_ISL_10175989,431,E
EPI_ISL_10176842,431,E
EPI_ISL_9554010,432,E
EPI_ISL_9735248,433,E
EPI_ISL_10176160,434,E
EPI_ISL_8350134,435,E
EPI_ISL_10179187,435,E
EPI_ISL_10174178,435,E
EPI_ISL_8069869,435,E
EPI_ISL_10118161,435,E
EPI_ISL_10176037,435,E
EPI_ISL_11548765,435,E
EPI_ISL_10179698,435,E
EPI_ISL_10174183,435,E
EPI_ISL_10174994,436,E
EPI_ISL_10175001,436,E
EPI_ISL_10174987,437,E
EPI_ISL_10174984,437,E
EPI_ISL_10179407,438,E
EPI_ISL_10176195,438,E
EPI_ISL_10174395,438,E
EPI_ISL_10175775,438,E
EPI_ISL_10176790,438,E
EPI_ISL_10175780,438,E
EPI_ISL_10178819,438,E
EPI_ISL_10175541,438,E
EPI_ISL_10178065,438,E
EPI_ISL_10176381,438,E
EPI_ISL_10174347,438,E
EPI_ISL_10174751,438,E
EPI_ISL_10177480,438,E
EPI_ISL_10175223,438,E
EPI_ISL_10175508,438,E
EPI_ISL_10175743,438,E
EPI_ISL_10174900,438,E
EPI_ISL_10175283,438,E
EPI_ISL_10177177,438,E
EPI_ISL_10177420,438,E
EPI_ISL_10179381,438,E
EPI_ISL_10174736,438,E
EPI_ISL_10174373,438,E
EPI_ISL_10176545,438,E
EPI_ISL_10176220,438,E
EPI_ISL_10176977,438,E
EPI_ISL_10176527,438,E
EPI_ISL_10177850,438,E
EPI_ISL_10177469,438,E
EPI_ISL_8803688,438,E
EPI_ISL_10174011,438,E
EPI_ISL_10176557,438,E
EPI_ISL_10175043,438,E
EPI_ISL_8958637,438,E
EPI_ISL_10174472,438,E
EPI_ISL_10176876,438,E
EPI_ISL_10177534,438,E
EPI_ISL_10175395,438,E
EPI_ISL_10177095,438,E
EPI_ISL_10174305,438,E
EPI_ISL_10176256,438,E
EPI_ISL_10174337,438,E
EPI_ISL_10178892,438,E
EPI_ISL_10175741,438,E
EPI_ISL_9353841,438,E
EPI_ISL_10176102,438,E
EPI_ISL_9016803,438,E
EPI_ISL_10175269,438,E
EPI_ISL_10176222,438,E
EPI_ISL_10175422,438,E
EPI_ISL_9962470,438,E
EPI_ISL_10175355,438,E
EPI_ISL_10174321,438,E
EPI_ISL_10176178,438,E
EPI_ISL_10178337,438,E
EPI_ISL_10174896,438,E
EPI_ISL_10175789,438,E
EPI_ISL_9559812,438,E
EPI_ISL_9353961,438,E
EPI_ISL_10176629,438,E
EPI_ISL_10176807,438,E
EPI_ISL_10178041,438,E
EPI_ISL_9265116,438,E
EPI_ISL_9016857,438,E
EPI_ISL_10177425,438,E
EPI_ISL_9016638,438,E
EPI_ISL_10176303,438,E
EPI_ISL_10177091,438,E
EPI_ISL_10177465,438,E
EPI_ISL_10175013,438,E
EPI_ISL_10175531,438,E
EPI_ISL_10175345,438,E
EPI_ISL_10175567,438,E
EPI_ISL_10179132,438,E
EPI_ISL_10175317,438,E
EPI_ISL_10177291,438,E
EPI_ISL_10174974,438,E
EPI_ISL_10178354,438,E
EPI_ISL_10175033,438,E
EPI_ISL_10174378,438,E
EPI_ISL_10174946,438,E
EPI_ISL_10179030,438,E
EPI_ISL_10176115,438,E
EPI_ISL_10175333,438,E
EPI_ISL_10176639,438,E
EPI_ISL_10174906,438,E
EPI_ISL_10174394,438,E
EPI_ISL_8805220,438,E
EPI_ISL_10177874,438,E
EPI_ISL_9554102,439,E
EPI_ISL_10175132,440,E
EPI_ISL_10176836,441,E
EPI_ISL_10584769,442,E
EPI_ISL_10175123,443,E
EPI_ISL_10174654,444,E
EPI_ISL_10174660,444,E
EPI_ISL_11375945,445,E
EPI_ISL_11375946,445,E
EPI_ISL_11450260,445,E
EPI_ISL_10674088,445,E
EPI_ISL_11375938,445,E
EPI_ISL_9461777,445,E
EPI_ISL_10177617,446,E
EPI_ISL_9554112,447,E
EPI_ISL_7717998,448,E
EPI_ISL_10177461,449,E
EPI_ISL_9553957,450,E
EPI_ISL_10176194,451,E
EPI_ISL_11662917,452,E
EPI_ISL_10584682,452,E
EPI_ISL_11548661,452,E
EPI_ISL_10739815,453,E
EPI_ISL_9554343,454,E
EPI_ISL_10177754,455,E
EPI_ISL_10035258,456,E
EPI_ISL_10584768,457,E
EPI_ISL_9554436,458,E
EPI_ISL_10173772,459,E
EPI_ISL_10174788,459,E
EPI_ISL_10174473,459,E
EPI_ISL_10174748,460,E
EPI_ISL_10989106,461,E
EPI_ISL_10851719,462,E
EPI_ISL_10175387,463,E
EPI_ISL_10175378,463,E
EPI_ISL_10175384,463,E
EPI_ISL_10175028,464,E
EPI_ISL_9243994,465,E
EPI_ISL_10174261,466,E
EPI_ISL_10178735,467,E
EPI_ISL_9554302,468,E
EPI_ISL_9554303,468,E
EPI_ISL_9848773,469,E
EPI_ISL_10584772,470,E
EPI_ISL_10176320,471,E
EPI_ISL_10175016,472,E
EPI_ISL_10175439,473,E
EPI_ISL_10177678,474,E
EPI_ISL_9015350,475,E
EPI_ISL_11375872,476,E
EPI_ISL_10175405,477,E
EPI_ISL_10739638,478,E
EPI_ISL_10173589,478,E
EPI_ISL_10173144,478,E
EPI_ISL_10175288,478,E
EPI_ISL_10176134,478,E
EPI_ISL_10176196,478,E
EPI_ISL_11662928,478,E
EPI_ISL_10174274,478,E
EPI_ISL_10173692,478,E
EPI_ISL_9554304,478,E
EPI_ISL_10177722,478,E
EPI_ISL_10851700,478,E
EPI_ISL_10175110,478,E
EPI_ISL_9812904,478,E
EPI_ISL_10177196,478,E
EPI_ISL_10177171,478,E
EPI_ISL_9125250,478,E
EPI_ISL_10177190,478,E
EPI_ISL_10175009,478,E
EPI_ISL_8805182,478,E
EPI_ISL_10177695,478,E
EPI_ISL_10175455,478,E
EPI_ISL_10175714,478,E
EPI_ISL_10177211,478,E
EPI_ISL_10175159,478,E
EPI_ISL_10174013,478,E
EPI_ISL_10177732,478,E
EPI_ISL_10179038,478,E
EPI_ISL_10177756,478,E
EPI_ISL_10739907,478,E
EPI_ISL_10851863,478,E
EPI_ISL_10175502,478,E
EPI_ISL_10584579,478,E
EPI_ISL_10673989,478,E
EPI_ISL_10179718,478,E
EPI_ISL_10174065,478,E
EPI_ISL_10175011,478,E
EPI_ISL_10177524,478,E
EPI_ISL_10176024,478,E
EPI_ISL_10173666,478,E
EPI_ISL_10174368,478,E
EPI_ISL_11375912,478,E
EPI_ISL_10179326,478,E
EPI_ISL_10174931,478,E
EPI_ISL_10174018,478,E
EPI_ISL_8958610,478,E
EPI_ISL_10739610,478,E
EPI_ISL_10943316,478,E
EPI_ISL_10177061,478,E
EPI_ISL_10176812,478,E
EPI_ISL_10175687,478,E
EPI_ISL_10173840,478,E
EPI_ISL_10178673,478,E
EPI_ISL_10172757,478,E
EPI_ISL_10178907,478,E
EPI_ISL_7963157,478,E
EPI_ISL_10739787,478,E
EPI_ISL_10175998,478,E
EPI_ISL_10173867,478,E
EPI_ISL_10176117,478,E
EPI_ISL_7994326,478,E
EPI_ISL_10175371,478,E
EPI_ISL_10178179,478,E
EPI_ISL_10173485,478,E
EPI_ISL_10175699,478,E
EPI_ISL_10007606,478,E
EPI_ISL_10177041,478,E
EPI_ISL_10176534,478,E
EPI_ISL_10174967,478,E
EPI_ISL_10176602,478,E
EPI_ISL_10178902,478,E
EPI_ISL_10175102,478,E
EPI_ISL_10174830,479,E
EPI_ISL_10174093,479,E
EPI_ISL_10174307,479,E
EPI_ISL_10174309,479,E
EPI_ISL_10173999,479,E
EPI_ISL_10175062,479,E
EPI_ISL_10174045,479,E
EPI_ISL_10179738,480,E
EPI_ISL_10674033,480,E
EPI_ISL_10177707,480,E
EPI_ISL_10176234,480,E
EPI_ISL_9035956,481,E
EPI_ISL_9035954,482,E
EPI_ISL_10068356,483,E
EPI_ISL_8903125,484,E
EPI_ISL_10034954,485,E
EPI_ISL_11663034,486,E
EPI_ISL_10673893,486,E
EPI_ISL_10851743,486,E
EPI_ISL_10175829,487,E
EPI_ISL_10175830,487,E
EPI_ISL_10175827,487,E
EPI_ISL_10674103,488,E
EPI_ISL_10175392,489,E
EPI_ISL_10176674,489,E
EPI_ISL_10176003,490,E
EPI_ISL_10176519,490,E
EPI_ISL_10171345,491,E
EPI_ISL_9461725,492,E
EPI_ISL_10177093,493,E
EPI_ISL_10175424,494,E
EPI_ISL_10035270,495,E
EPI_ISL_9554229,496,E
EPI_ISL_10177290,497,E
EPI_ISL_10176959,497,E
EPI_ISL_10173709,497,E
EPI_ISL_10177604,497,E
EPI_ISL_9556717,497,E
EPI_ISL_9554089,497,E
EPI_ISL_9813813,497,E
EPI_ISL_10179138,497,E
EPI_ISL_10179139,497,E
EPI_ISL_11663005,497,E
EPI_ISL_9729544,497,E
EPI_ISL_9812919,497,E
EPI_ISL_9554393,497,E
EPI_ISL_10178475,497,E
EPI_ISL_10178043,497,E
EPI_ISL_10178566,497,E
EPI_ISL_10179140,497,E
EPI_ISL_10177554,497,E
EPI_ISL_11548742,497,E
EPI_ISL_10176957,497,E
EPI_ISL_10175391,497,E
EPI_ISL_10177366,497,E
EPI_ISL_10178228,497,E
EPI_ISL_10887461,497,E
EPI_ISL_9554082,498,E
EPI_ISL_10175694,499,E
EPI_ISL_10174441,499,E
EPI_ISL_10176361,500,E
EPI_ISL_10175740,501,E
EPI_ISL_9553981,502,E
EPI_ISL_11450101,503,E
EPI_ISL_10176608,504,E
EPI_ISL_10174059,505,E
EPI_ISL_10584775,505,E
EPI_ISL_10178417,505,E
EPI_ISL_10172168,505,E
EPI_ISL_10177486,505,E
EPI_ISL_10176829,505,E
EPI_ISL_10172453,505,E
EPI_ISL_9266114,505,E
EPI_ISL_10174301,505,E
EPI_ISL_10176718,505,E
EPI_ISL_8350070,505,E
EPI_ISL_10988895,505,E
EPI_ISL_10739608,505,E
EPI_ISL_9461792,505,E
EPI_ISL_10174727,505,E
EPI_ISL_8903433,505,E
EPI_ISL_9035949,505,E
EPI_ISL_9849775,505,E
EPI_ISL_11450259,505,E
EPI_ISL_10179414,505,E
EPI_ISL_10175051,505,E
EPI_ISL_8723036,505,E
EPI_ISL_10174263,505,E
EPI_ISL_10175077,505,E
EPI_ISL_10175940,505,E
EPI_ISL_11375750,505,E
EPI_ISL_10173948,505,E
EPI_ISL_10176392,505,E
EPI_ISL_10068494,505,E
EPI_ISL_9614307,505,E
EPI_ISL_10174285,505,E
EPI_ISL_9554061,505,E
EPI_ISL_10068493,505,E
EPI_ISL_8049193,505,E
EPI_ISL_10174304,505,E
EPI_ISL_10851856,505,E
EPI_ISL_11449969,505,E
EPI_ISL_10035329,505,E
EPI_ISL_10176502,505,E
EPI_ISL_10176652,505,E
EPI_ISL_10175301,505,E
EPI_ISL_11450112,505,E
EPI_ISL_10177924,505,E
EPI_ISL_10584771,505,E
EPI_ISL_10176878,505,E
EPI_ISL_10173596,505,E
EPI_ISL_10035306,505,E
EPI_ISL_8510260,505,E
EPI_ISL_10175265,505,E
EPI_ISL_10175374,505,E
EPI_ISL_9354847,505,E
EPI_ISL_10178071,505,E
EPI_ISL_9554150,505,E
EPI_ISL_10176780,505,E
EPI_ISL_10178979,505,E
EPI_ISL_9125264,505,E
EPI_ISL_10174166,505,E
EPI_ISL_10177201,505,E
EPI_ISL_10176173,505,E
EPI_ISL_10175815,505,E
EPI_ISL_10174000,505,E
EPI_ISL_9553974,505,E
EPI_ISL_10177634,505,E
EPI_ISL_11449987,505,E
EPI_ISL_10174933,505,E
EPI_ISL_8723537,505,E
EPI_ISL_9461675,505,E
EPI_ISL_10175292,505,E
EPI_ISL_11375828,505,E
EPI_ISL_10887493,505,E
EPI_ISL_10177132,505,E
EPI_ISL_10174827,505,E
EPI_ISL_10175749,505,E
EPI_ISL_10173766,505,E
EPI_ISL_9125225,505,E
EPI_ISL_8722877,505,E
EPI_ISL_10584627,505,E
EPI_ISL_9243816,505,E
EPI_ISL_10175064,505,E
EPI_ISL_11662962,505,E
EPI_ISL_10177619,505,E
EPI_ISL_10175260,505,E
EPI_ISL_10174583,505,E
EPI_ISL_11375829,505,E
EPI_ISL_10035028,505,E
EPI_ISL_10584669,505,E
EPI_ISL_11662993,505,E
EPI_ISL_10177326,505,E
EPI_ISL_10175586,505,E
EPI_ISL_11548639,505,E
EPI_ISL_10174523,505,E
EPI_ISL_10034984,505,E
EPI_ISL_10172070,505,E
EPI_ISL_10177450,505,E
EPI_ISL_11548736,505,E
EPI_ISL_11662939,505,E
EPI_ISL_10584774,505,E
EPI_ISL_10177217,505,E
EPI_ISL_9554388,505,E
EPI_ISL_10174403,505,E
EPI_ISL_10174297,505,E
EPI_ISL_10584690,505,E
EPI_ISL_9554209,505,E
EPI_ISL_8704157,505,E
EPI_ISL_9554380,505,E
EPI_ISL_10851758,505,E
EPI_ISL_10739755,505,E
EPI_ISL_10175814,505,E
EPI_ISL_10177728,505,E
EPI_ISL_9035960,505,E
EPI_ISL_10175480,505,E
EPI_ISL_9014815,505,E
EPI_ISL_10177977,505,E
EPI_ISL_10173147,505,E
EPI_ISL_10175836,505,E
EPI_ISL_10174934,505,E
EPI_ISL_10179177,505,E
EPI_ISL_10174614,505,E
EPI_ISL_10177188,505,E
EPI_ISL_10034987,505,E
EPI_ISL_10175944,505,E
EPI_ISL_10173487,505,E
EPI_ISL_10175592,505,E
EPI_ISL_10177224,505,E
EPI_ISL_9554316,505,E
EPI_ISL_10174410,505,E
EPI_ISL_11548634,505,E
EPI_ISL_9614012,505,E
EPI_ISL_10176167,505,E
EPI_ISL_10034986,505,E
EPI_ISL_11663013,505,E
EPI_ISL_10178650,505,E
EPI_ISL_10176380,505,E
EPI_ISL_10174621,505,E
EPI_ISL_10177351,505,E
EPI_ISL_10177629,505,E
EPI_ISL_11548732,505,E
EPI_ISL_10174091,505,E
EPI_ISL_9693354,505,E
EPI_ISL_10175316,505,E
EPI_ISL_10173585,505,E
EPI_ISL_10177614,505,E
EPI_ISL_11663001,505,E
EPI_ISL_10177446,505,E
EPI_ISL_11375877,505,E
EPI_ISL_11548633,505,E
EPI_ISL_10172753,505,E
EPI_ISL_10673912,505,E
EPI_ISL_9554087,505,E
EPI_ISL_9554315,505,E
EPI_ISL_9553960,505,E
EPI_ISL_10176570,505,E
EPI_ISL_10177427,505,E
EPI_ISL_11548699,505,E
EPI_ISL_9554144,506,E
EPI_ISL_9554145,506,E
EPI_ISL_10176792,507,E
EPI_ISL_10177437,508,E
EPI_ISL_9461717,509,E
EPI_ISL_10887491,510,E
EPI_ISL_9791537,510,E
EPI_ISL_9414913,510,E
EPI_ISL_9614129,510,E
EPI_ISL_10118221,511,E
EPI_ISL_9614129,512,E
EPI_ISL_9850113,512,E
EPI_ISL_10739694,512,E
EPI_ISL_9461672,512,E
EPI_ISL_9849869,512,E
EPI_ISL_9735214,512,E
EPI_ISL_10068379,512,E
EPI_ISL_9850034,512,E
EPI_ISL_9415027,512,E
EPI_ISL_10177640,512,E
EPI_ISL_10739794,512,E
