tip,cluster,timepoint
EPI_ISL_1191272,70,C
EPI_ISL_1398785,70,C
EPI_ISL_1180615,70,C
EPI_ISL_1323780,70,C
EPI_ISL_959829,70,C
EPI_ISL_1092406,70,C
EPI_ISL_1358001,70,C
EPI_ISL_1132591,70,C
EPI_ISL_2239054,70,C
EPI_ISL_1552263,70,C
EPI_ISL_1180306,70,C
EPI_ISL_1358035,70,C
EPI_ISL_1252283,70,C
EPI_ISL_1092756,70,C
EPI_ISL_3055349,70,C
EPI_ISL_1252196,70,C
EPI_ISL_1299337,70,C
EPI_ISL_1252175,70,C
EPI_ISL_1132581,70,C
EPI_ISL_1164004,70,C
EPI_ISL_1358131,70,C
EPI_ISL_1191436,70,C
EPI_ISL_875464,70,C
EPI_ISL_1180567,70,C
EPI_ISL_1398761,70,C
EPI_ISL_1196604,70,C
EPI_ISL_1164103,70,C
EPI_ISL_837379,70,C
EPI_ISL_789080,70,C
EPI_ISL_1358024,70,C
EPI_ISL_1092592,70,C
EPI_ISL_1180310,70,C
EPI_ISL_1164007,70,C
EPI_ISL_1696515,70,C
EPI_ISL_1180514,70,C
EPI_ISL_1092583,70,C
EPI_ISL_1252158,70,C
EPI_ISL_1092574,70,C
EPI_ISL_1191240,70,C
EPI_ISL_789101,70,C
EPI_ISL_1092820,70,C
EPI_ISL_871800,70,C
EPI_ISL_1180517,70,C
EPI_ISL_1132425,70,C
EPI_ISL_1164045,70,C
EPI_ISL_1357923,70,C
EPI_ISL_789063,70,C
EPI_ISL_1180519,70,C
EPI_ISL_1055063,70,C
EPI_ISL_875465,70,C
EPI_ISL_789075,70,C
EPI_ISL_1092812,70,C
EPI_ISL_1092873,70,C
EPI_ISL_959746,70,C
EPI_ISL_1092527,70,C
EPI_ISL_1299353,70,C
EPI_ISL_1092847,70,C
EPI_ISL_3055363,70,C
EPI_ISL_1092687,70,C
EPI_ISL_735386,70,C
EPI_ISL_1357945,71,C
EPI_ISL_1180633,71,C
EPI_ISL_1180484,71,C
EPI_ISL_1397301,71,C
EPI_ISL_1398749,71,C
EPI_ISL_1357964,71,C
EPI_ISL_1252207,71,C
EPI_ISL_1397276,71,C
EPI_ISL_1180661,71,C
EPI_ISL_1357979,71,C
EPI_ISL_1196618,71,C
EPI_ISL_1191231,71,C
EPI_ISL_1398748,71,C
EPI_ISL_1357974,71,C
EPI_ISL_1196548,71,C
EPI_ISL_1132466,71,C
EPI_ISL_1975438,72,C
EPI_ISL_1975849,72,C
EPI_ISL_1976088,72,C
EPI_ISL_2239028,72,C
EPI_ISL_2239131,72,C
EPI_ISL_1975391,72,C
EPI_ISL_1975394,72,C
EPI_ISL_1976025,72,C
EPI_ISL_1975466,72,C
EPI_ISL_1975471,72,C
EPI_ISL_1975998,72,C
EPI_ISL_1975346,72,C
EPI_ISL_1975908,72,C
EPI_ISL_1975469,72,C
EPI_ISL_1975532,72,C
EPI_ISL_2239149,72,C
EPI_ISL_2239112,72,C
EPI_ISL_1976036,72,C
EPI_ISL_1975371,72,C
EPI_ISL_1975355,72,C
EPI_ISL_2239153,72,C
EPI_ISL_1975440,72,C
EPI_ISL_2239136,72,C
EPI_ISL_1976055,72,C
EPI_ISL_1976079,72,C
EPI_ISL_1975604,72,C
EPI_ISL_1976040,72,C
EPI_ISL_1975372,72,C
EPI_ISL_1975442,72,C
EPI_ISL_1975467,72,C
EPI_ISL_1975686,72,C
EPI_ISL_2239082,72,C
EPI_ISL_2239039,72,C
EPI_ISL_1398680,73,C
EPI_ISL_1975879,74,C
EPI_ISL_1975402,74,C
EPI_ISL_1191363,74,C
EPI_ISL_909869,74,C
EPI_ISL_1976086,74,C
EPI_ISL_1164158,74,C
EPI_ISL_1132521,74,C
EPI_ISL_1092514,74,C
EPI_ISL_909859,74,C
EPI_ISL_1976094,74,C
EPI_ISL_1180293,74,C
EPI_ISL_1092665,74,C
EPI_ISL_1132479,74,C
EPI_ISL_1180624,74,C
EPI_ISL_1299339,74,C
EPI_ISL_1092626,74,C
EPI_ISL_1191461,74,C
EPI_ISL_959760,74,C
EPI_ISL_1191232,74,C
EPI_ISL_1196551,74,C
EPI_ISL_1180489,74,C
EPI_ISL_1092650,74,C
EPI_ISL_1132554,74,C
EPI_ISL_2239117,74,C
EPI_ISL_1132555,74,C
EPI_ISL_1196616,74,C
EPI_ISL_1164097,74,C
EPI_ISL_1397197,74,C
EPI_ISL_909864,74,C
EPI_ISL_959750,74,C
EPI_ISL_1132486,74,C
EPI_ISL_959819,74,C
EPI_ISL_2239037,74,C
EPI_ISL_2239071,74,C
EPI_ISL_1196562,74,C
EPI_ISL_1975449,74,C
EPI_ISL_1191295,74,C
EPI_ISL_1577418,74,C
EPI_ISL_1191373,74,C
EPI_ISL_1132480,74,C
EPI_ISL_2239029,74,C
EPI_ISL_1975314,74,C
EPI_ISL_1191242,74,C
EPI_ISL_1252184,75,C
EPI_ISL_1196637,75,C
EPI_ISL_1164138,75,C
EPI_ISL_1552284,75,C
EPI_ISL_1358128,75,C
EPI_ISL_1092600,76,C
EPI_ISL_1001194,76,C
EPI_ISL_1132535,77,C
EPI_ISL_1092426,77,C
EPI_ISL_1132515,77,C
EPI_ISL_1092773,77,C
EPI_ISL_1092427,77,C
EPI_ISL_909880,77,C
EPI_ISL_909841,77,C
EPI_ISL_1252258,77,C
EPI_ISL_1092777,77,C
EPI_ISL_1092467,77,C
EPI_ISL_1092774,77,C
EPI_ISL_1092721,77,C
EPI_ISL_1299356,77,C
EPI_ISL_1552251,77,C
EPI_ISL_1398863,77,C
EPI_ISL_1196550,77,C
EPI_ISL_1092778,77,C
EPI_ISL_1552246,77,C
EPI_ISL_921043,78,C
EPI_ISL_1975328,79,C
EPI_ISL_1323833,80,C
EPI_ISL_1092675,80,C
EPI_ISL_1196619,80,C
EPI_ISL_1181885,81,C
EPI_ISL_1252899,81,C
EPI_ISL_1164169,81,C
EPI_ISL_1181886,81,C
EPI_ISL_1397309,81,C
EPI_ISL_1397272,81,C
EPI_ISL_1196591,81,C
EPI_ISL_959786,81,C
EPI_ISL_921040,81,C
EPI_ISL_1358026,81,C
EPI_ISL_1358033,81,C
EPI_ISL_1358160,81,C
EPI_ISL_959755,81,C
EPI_ISL_1180428,81,C
EPI_ISL_1191339,81,C
EPI_ISL_1181884,81,C
EPI_ISL_1180456,81,C
EPI_ISL_1252903,81,C
EPI_ISL_1975707,82,C
EPI_ISL_1975382,82,C
EPI_ISL_1976137,83,C
EPI_ISL_2239157,83,C
EPI_ISL_1092466,84,C
EPI_ISL_909888,84,C
EPI_ISL_1252151,85,C
EPI_ISL_1092611,86,C
EPI_ISL_1164020,87,C
EPI_ISL_1180301,88,C
EPI_ISL_1001200,88,C
EPI_ISL_1092669,88,C
EPI_ISL_1001202,89,C
EPI_ISL_1164016,90,C
EPI_ISL_1092681,90,C
EPI_ISL_1055098,90,C
EPI_ISL_1092842,90,C
EPI_ISL_1092526,90,C
EPI_ISL_1092844,90,C
EPI_ISL_875414,91,C
EPI_ISL_1191336,92,C
EPI_ISL_1191289,92,C
EPI_ISL_1397280,92,C
EPI_ISL_1196574,92,C
EPI_ISL_1398793,92,C
EPI_ISL_1196556,92,C
EPI_ISL_1092584,92,C
EPI_ISL_837378,92,C
EPI_ISL_1323827,92,C
EPI_ISL_1358086,92,C
EPI_ISL_789099,92,C
EPI_ISL_1191146,92,C
EPI_ISL_1092589,92,C
EPI_ISL_1191226,92,C
EPI_ISL_1196578,92,C
EPI_ISL_875453,92,C
EPI_ISL_789100,92,C
EPI_ISL_1092779,92,C
EPI_ISL_1398765,92,C
EPI_ISL_1092761,92,C
EPI_ISL_1180418,92,C
EPI_ISL_1180369,92,C
EPI_ISL_1357921,92,C
EPI_ISL_1196592,92,C
EPI_ISL_1398841,92,C
EPI_ISL_1092623,92,C
EPI_ISL_959761,92,C
EPI_ISL_837376,92,C
EPI_ISL_909844,92,C
EPI_ISL_1132415,92,C
EPI_ISL_1164110,92,C
EPI_ISL_1180420,92,C
EPI_ISL_1180335,92,C
EPI_ISL_1252282,92,C
EPI_ISL_1397300,92,C
EPI_ISL_1191176,92,C
EPI_ISL_1191259,92,C
EPI_ISL_1196659,92,C
EPI_ISL_1398686,92,C
EPI_ISL_1252291,92,C
EPI_ISL_1397268,92,C
EPI_ISL_1299335,92,C
EPI_ISL_1398871,92,C
EPI_ISL_1196599,92,C
EPI_ISL_1191285,92,C
EPI_ISL_1696523,92,C
EPI_ISL_1398757,92,C
EPI_ISL_1180318,92,C
EPI_ISL_1132437,92,C
EPI_ISL_1196589,92,C
EPI_ISL_1358059,92,C
EPI_ISL_1252277,92,C
EPI_ISL_1191170,92,C
EPI_ISL_1132506,92,C
EPI_ISL_1358143,92,C
EPI_ISL_1092480,92,C
EPI_ISL_1132461,92,C
EPI_ISL_1191307,92,C
EPI_ISL_1092741,92,C
EPI_ISL_1552279,92,C
EPI_ISL_1191330,92,C
EPI_ISL_1252246,92,C
EPI_ISL_1132572,92,C
EPI_ISL_1358085,92,C
EPI_ISL_1164065,92,C
EPI_ISL_1180529,92,C
EPI_ISL_1180518,92,C
EPI_ISL_1323802,92,C
EPI_ISL_1358071,92,C
EPI_ISL_1092505,92,C
EPI_ISL_1196580,92,C
EPI_ISL_1092813,92,C
EPI_ISL_1132532,92,C
EPI_ISL_1398777,92,C
EPI_ISL_1180299,92,C
EPI_ISL_1092509,92,C
EPI_ISL_1191429,92,C
EPI_ISL_1132580,92,C
EPI_ISL_1132450,92,C
EPI_ISL_1092587,92,C
EPI_ISL_1180339,92,C
EPI_ISL_1180338,92,C
EPI_ISL_1196597,92,C
EPI_ISL_1357915,92,C
EPI_ISL_1358052,92,C
EPI_ISL_1398759,92,C
EPI_ISL_1092755,92,C
EPI_ISL_1252140,92,C
EPI_ISL_1092829,92,C
EPI_ISL_1196598,92,C
EPI_ISL_1180643,92,C
EPI_ISL_1196579,92,C
EPI_ISL_1299347,92,C
EPI_ISL_1132546,92,C
EPI_ISL_1196607,92,C
EPI_ISL_1191244,92,C
EPI_ISL_1191310,92,C
EPI_ISL_1092576,92,C
EPI_ISL_1191147,92,C
EPI_ISL_959793,92,C
EPI_ISL_789078,92,C
EPI_ISL_1055071,92,C
EPI_ISL_1398666,92,C
EPI_ISL_1252273,92,C
EPI_ISL_1398774,92,C
EPI_ISL_1001208,92,C
EPI_ISL_1001216,92,C
EPI_ISL_1180498,92,C
EPI_ISL_1398778,92,C
EPI_ISL_1092413,92,C
EPI_ISL_1191267,92,C
EPI_ISL_1092807,92,C
EPI_ISL_1092588,92,C
EPI_ISL_1180296,92,C
EPI_ISL_1096216,92,C
EPI_ISL_1196587,92,C
EPI_ISL_1092430,92,C
EPI_ISL_1323770,92,C
EPI_ISL_875476,92,C
EPI_ISL_837392,92,C
EPI_ISL_1132528,92,C
EPI_ISL_1358004,92,C
EPI_ISL_1191312,92,C
EPI_ISL_1358098,92,C
EPI_ISL_1358159,92,C
EPI_ISL_1398691,92,C
EPI_ISL_1398776,92,C
EPI_ISL_1092590,92,C
EPI_ISL_1252295,92,C
EPI_ISL_1357940,92,C
EPI_ISL_1397285,92,C
EPI_ISL_1164024,92,C
EPI_ISL_1132529,92,C
EPI_ISL_1092495,92,C
EPI_ISL_1132513,92,C
EPI_ISL_837386,92,C
EPI_ISL_1398833,92,C
EPI_ISL_1092604,92,C
EPI_ISL_1164019,92,C
EPI_ISL_1092768,92,C
EPI_ISL_1358102,92,C
EPI_ISL_1180597,92,C
EPI_ISL_909840,92,C
EPI_ISL_1358054,92,C
EPI_ISL_1092436,92,C
EPI_ISL_1092434,92,C
EPI_ISL_1196575,92,C
EPI_ISL_1164176,92,C
EPI_ISL_1132576,92,C
EPI_ISL_1191177,92,C
EPI_ISL_1092396,92,C
EPI_ISL_1196609,92,C
EPI_ISL_3055342,92,C
EPI_ISL_1358021,92,C
EPI_ISL_1180546,92,C
EPI_ISL_1252155,92,C
EPI_ISL_1092874,92,C
EPI_ISL_959831,92,C
EPI_ISL_1397297,92,C
EPI_ISL_1191205,92,C
EPI_ISL_1092510,92,C
EPI_ISL_875469,92,C
EPI_ISL_1180305,92,C
EPI_ISL_1398714,92,C
EPI_ISL_1357910,92,C
EPI_ISL_1252248,92,C
EPI_ISL_1092468,92,C
EPI_ISL_959754,92,C
EPI_ISL_1132525,92,C
EPI_ISL_1358062,92,C
EPI_ISL_1092631,92,C
EPI_ISL_1164120,92,C
EPI_ISL_1323824,92,C
EPI_ISL_1132416,92,C
EPI_ISL_1398782,92,C
EPI_ISL_1092871,92,C
EPI_ISL_959724,92,C
EPI_ISL_1358042,92,C
EPI_ISL_1191320,92,C
EPI_ISL_1092638,92,C
EPI_ISL_1252205,92,C
EPI_ISL_1397252,92,C
EPI_ISL_1696513,92,C
EPI_ISL_1180570,92,C
EPI_ISL_1196485,92,C
EPI_ISL_1055074,92,C
EPI_ISL_1252272,92,C
EPI_ISL_1092819,92,C
EPI_ISL_1252261,92,C
EPI_ISL_1398868,92,C
EPI_ISL_959816,92,C
EPI_ISL_1092876,93,C
EPI_ISL_1357987,93,C
EPI_ISL_1357992,93,C
EPI_ISL_1358118,93,C
EPI_ISL_2239038,94,C
EPI_ISL_2239001,94,C
EPI_ISL_1975381,94,C
EPI_ISL_1196638,95,C
EPI_ISL_5426578,95,C
EPI_ISL_1180544,96,C
EPI_ISL_1180515,96,C
EPI_ISL_1252299,96,C
EPI_ISL_1358141,96,C
EPI_ISL_1196499,96,C
EPI_ISL_1092472,96,C
EPI_ISL_1092460,96,C
EPI_ISL_1001206,96,C
EPI_ISL_1092529,96,C
EPI_ISL_1180395,96,C
EPI_ISL_1117714,96,C
EPI_ISL_1975657,97,C
EPI_ISL_2239030,97,C
EPI_ISL_1180603,98,C
EPI_ISL_1055084,98,C
EPI_ISL_2239099,98,C
EPI_ISL_875473,98,C
EPI_ISL_1092517,99,C
EPI_ISL_1092814,99,C
EPI_ISL_1196544,100,C
EPI_ISL_2239098,101,C
EPI_ISL_1975687,101,C
EPI_ISL_2239050,101,C
EPI_ISL_1975615,101,C
EPI_ISL_2238998,101,C
EPI_ISL_2239095,101,C
EPI_ISL_1975614,101,C
EPI_ISL_1975835,101,C
EPI_ISL_1975515,101,C
EPI_ISL_2238986,101,C
EPI_ISL_1001210,102,C
EPI_ISL_1001185,102,C
EPI_ISL_1132477,102,C
EPI_ISL_1132443,102,C
EPI_ISL_1001187,102,C
EPI_ISL_1132420,102,C
EPI_ISL_1001184,102,C
EPI_ISL_1132514,102,C
EPI_ISL_1001186,102,C
EPI_ISL_1117744,102,C
EPI_ISL_998221,102,C
EPI_ISL_1196492,102,C
EPI_ISL_875470,103,C
EPI_ISL_959850,104,C
EPI_ISL_1398798,105,C
EPI_ISL_1196511,105,C
EPI_ISL_1132441,105,C
EPI_ISL_1252894,105,C
EPI_ISL_1196491,105,C
EPI_ISL_1252244,105,C
EPI_ISL_1196510,105,C
EPI_ISL_1397296,105,C
EPI_ISL_1166536,105,C
EPI_ISL_1164122,105,C
EPI_ISL_1336270,105,C
EPI_ISL_1196489,105,C
EPI_ISL_1196506,105,C
EPI_ISL_1577391,105,C
EPI_ISL_1132422,105,C
EPI_ISL_1180586,105,C
EPI_ISL_1196503,105,C
EPI_ISL_1397294,105,C
EPI_ISL_1164025,105,C
EPI_ISL_1132433,105,C
EPI_ISL_1364486,105,C
EPI_ISL_2239018,106,C
EPI_ISL_1975413,106,C
EPI_ISL_1132475,107,C
EPI_ISL_1132549,107,C
EPI_ISL_1132548,107,C
EPI_ISL_1164099,108,C
EPI_ISL_1164095,108,C
EPI_ISL_1164100,108,C
EPI_ISL_909860,109,C
EPI_ISL_1092654,109,C
EPI_ISL_1975633,110,C
EPI_ISL_1975610,110,C
EPI_ISL_1975696,110,C
EPI_ISL_1975461,110,C
EPI_ISL_1132470,111,C
EPI_ISL_1055172,112,C
EPI_ISL_909851,113,C
EPI_ISL_998225,114,C
EPI_ISL_1474958,114,C
EPI_ISL_998156,114,C
EPI_ISL_1092798,115,C
EPI_ISL_959820,115,C
EPI_ISL_1092635,116,C
EPI_ISL_1092867,116,C
EPI_ISL_1092634,116,C
EPI_ISL_1092633,117,C
EPI_ISL_1358025,118,C
EPI_ISL_843163,119,C
EPI_ISL_1975987,119,C
EPI_ISL_1055178,119,C
EPI_ISL_1180355,119,C
EPI_ISL_1055160,119,C
EPI_ISL_1055168,119,C
EPI_ISL_1092743,119,C
EPI_ISL_1358169,119,C
EPI_ISL_1180303,119,C
EPI_ISL_920978,119,C
EPI_ISL_1323840,119,C
EPI_ISL_1475088,119,C
EPI_ISL_1092696,119,C
EPI_ISL_1092461,119,C
EPI_ISL_1975985,119,C
EPI_ISL_10128278,119,C
EPI_ISL_1092879,119,C
EPI_ISL_921003,119,C
EPI_ISL_1055188,119,C
EPI_ISL_1975348,119,C
EPI_ISL_1092753,119,C
EPI_ISL_1975652,119,C
EPI_ISL_1975913,119,C
EPI_ISL_1398752,119,C
EPI_ISL_1180599,119,C
EPI_ISL_1092757,119,C
EPI_ISL_1180331,119,C
EPI_ISL_921120,119,C
EPI_ISL_1975915,119,C
EPI_ISL_2238997,119,C
EPI_ISL_1398730,119,C
EPI_ISL_866358,119,C
EPI_ISL_1975344,119,C
EPI_ISL_789082,119,C
EPI_ISL_1975926,119,C
EPI_ISL_921011,119,C
EPI_ISL_1092822,119,C
EPI_ISL_1975486,119,C
EPI_ISL_1092801,119,C
EPI_ISL_10128261,119,C
EPI_ISL_1092422,119,C
EPI_ISL_1976062,119,C
EPI_ISL_920987,119,C
EPI_ISL_1975651,119,C
EPI_ISL_1196613,119,C
EPI_ISL_1975870,119,C
EPI_ISL_960998,119,C
EPI_ISL_909870,119,C
EPI_ISL_866365,119,C
EPI_ISL_1117729,119,C
EPI_ISL_1252303,119,C
EPI_ISL_10180418,119,C
EPI_ISL_1164001,119,C
EPI_ISL_1055182,119,C
EPI_ISL_1055174,119,C
EPI_ISL_909874,119,C
EPI_ISL_1055179,119,C
EPI_ISL_1975476,119,C
EPI_ISL_920994,119,C
EPI_ISL_1397253,119,C
EPI_ISL_1976052,119,C
EPI_ISL_866355,119,C
EPI_ISL_2239019,119,C
EPI_ISL_1092880,119,C
EPI_ISL_1975585,119,C
EPI_ISL_2239140,119,C
EPI_ISL_1092400,119,C
EPI_ISL_1975899,119,C
EPI_ISL_1092482,119,C
EPI_ISL_1092688,119,C
EPI_ISL_1132523,119,C
EPI_ISL_1323825,119,C
EPI_ISL_1092446,119,C
EPI_ISL_1976123,119,C
EPI_ISL_1252136,119,C
EPI_ISL_959830,119,C
EPI_ISL_2238995,119,C
EPI_ISL_1132507,119,C
EPI_ISL_1976119,119,C
EPI_ISL_1975854,119,C
EPI_ISL_2239025,119,C
EPI_ISL_1975400,119,C
EPI_ISL_1975593,119,C
EPI_ISL_1092518,119,C
EPI_ISL_920976,119,C
EPI_ISL_2239090,119,C
EPI_ISL_1092407,119,C
EPI_ISL_1975892,119,C
EPI_ISL_1976063,119,C
EPI_ISL_789072,119,C
EPI_ISL_1975305,119,C
EPI_ISL_1976074,119,C
EPI_ISL_1975569,119,C
EPI_ISL_1975339,119,C
EPI_ISL_1975562,119,C
EPI_ISL_909887,119,C
EPI_ISL_1976130,119,C
EPI_ISL_1055152,119,C
EPI_ISL_1092603,119,C
EPI_ISL_909867,119,C
EPI_ISL_1164002,119,C
EPI_ISL_1092653,119,C
EPI_ISL_1475058,119,C
EPI_ISL_1117718,119,C
EPI_ISL_1252219,119,C
EPI_ISL_2239065,119,C
EPI_ISL_1092601,119,C
EPI_ISL_1092689,119,C
EPI_ISL_1975482,119,C
EPI_ISL_1180334,119,C
EPI_ISL_1180480,119,C
EPI_ISL_1092821,119,C
EPI_ISL_789073,119,C
EPI_ISL_921035,119,C
EPI_ISL_1180536,119,C
EPI_ISL_1975494,119,C
EPI_ISL_1092667,119,C
EPI_ISL_1164165,119,C
EPI_ISL_1092491,119,C
EPI_ISL_1975917,119,C
EPI_ISL_837388,119,C
EPI_ISL_1092746,119,C
EPI_ISL_1975550,119,C
EPI_ISL_1975982,119,C
EPI_ISL_1092636,119,C
EPI_ISL_1163990,119,C
EPI_ISL_921118,119,C
EPI_ISL_1055121,119,C
EPI_ISL_2239021,119,C
EPI_ISL_1180578,119,C
EPI_ISL_1191440,119,C
EPI_ISL_1975530,119,C
EPI_ISL_1117755,119,C
EPI_ISL_1092606,119,C
EPI_ISL_1696511,119,C
EPI_ISL_998236,119,C
EPI_ISL_1975338,119,C
EPI_ISL_959738,119,C
EPI_ISL_1252131,119,C
EPI_ISL_1180414,119,C
EPI_ISL_1132568,119,C
EPI_ISL_1976101,119,C
EPI_ISL_1132464,119,C
EPI_ISL_998184,119,C
EPI_ISL_875416,119,C
EPI_ISL_10128209,119,C
EPI_ISL_1976020,119,C
EPI_ISL_2239045,119,C
EPI_ISL_1976042,119,C
EPI_ISL_789091,119,C
EPI_ISL_1398753,119,C
EPI_ISL_1191335,119,C
EPI_ISL_1975981,119,C
EPI_ISL_837381,119,C
EPI_ISL_843165,119,C
EPI_ISL_1252135,119,C
EPI_ISL_920980,119,C
EPI_ISL_2239055,119,C
EPI_ISL_909846,119,C
EPI_ISL_1180409,119,C
EPI_ISL_1001207,119,C
EPI_ISL_1092504,119,C
EPI_ISL_911245,119,C
EPI_ISL_1252262,119,C
EPI_ISL_1191222,119,C
EPI_ISL_1975357,119,C
EPI_ISL_789090,119,C
EPI_ISL_1092839,119,C
EPI_ISL_1975974,119,C
EPI_ISL_843164,119,C
EPI_ISL_920992,119,C
EPI_ISL_2239128,119,C
EPI_ISL_10128268,119,C
EPI_ISL_1092414,119,C
EPI_ISL_1180393,119,C
EPI_ISL_1975639,119,C
EPI_ISL_1196508,119,C
EPI_ISL_1975497,119,C
EPI_ISL_1323779,119,C
EPI_ISL_1092622,119,C
EPI_ISL_1191157,119,C
EPI_ISL_920982,119,C
EPI_ISL_1164174,119,C
EPI_ISL_1252297,119,C
EPI_ISL_1092465,119,C
EPI_ISL_1092845,119,C
EPI_ISL_920985,119,C
EPI_ISL_1132478,119,C
EPI_ISL_1323829,119,C
EPI_ISL_920983,119,C
EPI_ISL_920977,119,C
EPI_ISL_921119,119,C
EPI_ISL_1398732,119,C
EPI_ISL_1398836,119,C
EPI_ISL_2239073,119,C
EPI_ISL_920981,119,C
EPI_ISL_959753,120,C
EPI_ISL_959752,120,C
EPI_ISL_1191362,121,C
EPI_ISL_1191360,121,C
EPI_ISL_959794,121,C
EPI_ISL_1180488,121,C
EPI_ISL_1191258,121,C
EPI_ISL_875413,121,C
EPI_ISL_1358041,121,C
EPI_ISL_1180623,121,C
EPI_ISL_1132598,121,C
EPI_ISL_1191361,121,C
EPI_ISL_1092692,121,C
EPI_ISL_1117756,121,C
EPI_ISL_1164013,121,C
EPI_ISL_1180651,121,C
EPI_ISL_909852,121,C
EPI_ISL_1191365,121,C
EPI_ISL_1180649,121,C
EPI_ISL_909833,121,C
EPI_ISL_1164160,121,C
EPI_ISL_1397248,121,C
EPI_ISL_875427,121,C
EPI_ISL_959815,121,C
EPI_ISL_1164101,121,C
EPI_ISL_1191457,121,C
EPI_ISL_1132516,121,C
EPI_ISL_1191277,121,C
EPI_ISL_1358108,121,C
EPI_ISL_1132552,121,C
EPI_ISL_1164136,121,C
EPI_ISL_1092710,121,C
EPI_ISL_1191458,121,C
EPI_ISL_1191166,121,C
EPI_ISL_1132481,121,C
EPI_ISL_1358087,121,C
EPI_ISL_1357959,121,C
EPI_ISL_1358107,121,C
EPI_ISL_1191216,121,C
EPI_ISL_1092733,121,C
EPI_ISL_1196617,121,C
EPI_ISL_1092690,121,C
EPI_ISL_1092806,121,C
EPI_ISL_1092680,121,C
EPI_ISL_1092441,121,C
EPI_ISL_959822,121,C
EPI_ISL_1357969,121,C
EPI_ISL_1132584,121,C
EPI_ISL_1196564,121,C
EPI_ISL_1191280,121,C
EPI_ISL_1092420,121,C
EPI_ISL_1092709,121,C
EPI_ISL_1358095,121,C
EPI_ISL_1180433,121,C
EPI_ISL_1132496,121,C
EPI_ISL_1092850,121,C
EPI_ISL_1357984,121,C
EPI_ISL_1191279,121,C
EPI_ISL_1975474,122,C
EPI_ISL_1196615,123,C
EPI_ISL_1092524,123,C
EPI_ISL_1132465,123,C
EPI_ISL_1180294,123,C
EPI_ISL_1092825,123,C
EPI_ISL_1132590,124,C
EPI_ISL_1001197,125,C
EPI_ISL_1055039,125,C
EPI_ISL_1001188,125,C
EPI_ISL_1092686,125,C
EPI_ISL_1252201,125,C
EPI_ISL_1397179,125,C
EPI_ISL_1001215,125,C
EPI_ISL_1001213,125,C
EPI_ISL_1397198,125,C
EPI_ISL_1092397,126,C
EPI_ISL_1092393,127,C
EPI_ISL_1092795,128,C
EPI_ISL_1196497,129,C
EPI_ISL_1117757,130,C
EPI_ISL_1975537,131,C
EPI_ISL_1196490,131,C
EPI_ISL_2239006,131,C
EPI_ISL_909877,131,C
EPI_ISL_1975850,131,C
EPI_ISL_1001176,131,C
EPI_ISL_1117740,131,C
EPI_ISL_866352,131,C
EPI_ISL_2239075,131,C
EPI_ISL_998222,131,C
EPI_ISL_1975509,131,C
EPI_ISL_998223,131,C
EPI_ISL_866385,131,C
EPI_ISL_2239005,131,C
EPI_ISL_10128258,131,C
EPI_ISL_866375,131,C
EPI_ISL_10128243,131,C
EPI_ISL_921028,131,C
EPI_ISL_2239002,131,C
EPI_ISL_1975513,131,C
EPI_ISL_1357967,131,C
EPI_ISL_1092497,131,C
EPI_ISL_1092860,131,C
EPI_ISL_1474972,131,C
EPI_ISL_10128283,131,C
EPI_ISL_1092759,131,C
EPI_ISL_1132419,131,C
EPI_ISL_1975455,131,C
EPI_ISL_1975565,131,C
EPI_ISL_1975332,131,C
EPI_ISL_2239069,131,C
EPI_ISL_1975545,131,C
EPI_ISL_1252298,131,C
EPI_ISL_1092693,131,C
EPI_ISL_1092723,131,C
EPI_ISL_921126,131,C
EPI_ISL_1196631,131,C
EPI_ISL_1975552,131,C
EPI_ISL_1975457,131,C
EPI_ISL_1132452,131,C
EPI_ISL_909861,131,C
EPI_ISL_1092612,131,C
EPI_ISL_1092411,131,C
EPI_ISL_998224,131,C
EPI_ISL_1180527,131,C
EPI_ISL_1975705,131,C
EPI_ISL_1475116,131,C
EPI_ISL_2239137,131,C
EPI_ISL_1398743,131,C
EPI_ISL_1132491,131,C
EPI_ISL_1975368,131,C
EPI_ISL_1975350,131,C
EPI_ISL_959818,131,C
EPI_ISL_1357927,131,C
EPI_ISL_2239032,131,C
EPI_ISL_866379,131,C
EPI_ISL_1001174,131,C
EPI_ISL_1191384,131,C
EPI_ISL_1196650,131,C
EPI_ISL_875475,131,C
EPI_ISL_1975404,131,C
EPI_ISL_1164067,131,C
EPI_ISL_875471,131,C
EPI_ISL_1001177,131,C
EPI_ISL_10128213,131,C
EPI_ISL_1975464,131,C
EPI_ISL_1976023,131,C
EPI_ISL_1092643,131,C
EPI_ISL_1092645,131,C
EPI_ISL_1092841,131,C
EPI_ISL_1196626,131,C
EPI_ISL_1252197,131,C
EPI_ISL_1975972,131,C
EPI_ISL_1191230,131,C
EPI_ISL_866382,131,C
EPI_ISL_866376,131,C
EPI_ISL_2239059,131,C
EPI_ISL_1092404,131,C
EPI_ISL_1132570,131,C
EPI_ISL_2238988,131,C
EPI_ISL_866362,131,C
EPI_ISL_1164083,131,C
EPI_ISL_1191265,131,C
EPI_ISL_10180416,131,C
EPI_ISL_1975993,131,C
EPI_ISL_1180309,131,C
EPI_ISL_1975925,131,C
EPI_ISL_1975837,131,C
EPI_ISL_1975877,131,C
EPI_ISL_1475016,131,C
EPI_ISL_866367,131,C
EPI_ISL_1975430,131,C
EPI_ISL_1975397,131,C
