tip,cluster,timepoint
EPI_ISL_11582877,225,F
EPI_ISL_11222297,226,F
EPI_ISL_11256122,226,F
EPI_ISL_11222299,226,F
EPI_ISL_11460746,226,F
EPI_ISL_11460210,227,F
EPI_ISL_11460399,228,F
EPI_ISL_10881567,228,F
EPI_ISL_11111201,229,F
EPI_ISL_11375937,229,F
EPI_ISL_10179752,229,F
EPI_ISL_10671596,229,F
EPI_ISL_10671244,229,F
EPI_ISL_10855295,229,F
EPI_ISL_10179996,229,F
EPI_ISL_11450140,229,F
EPI_ISL_10177160,229,F
EPI_ISL_11058365,229,F
EPI_ISL_11311088,229,F
EPI_ISL_11058395,229,F
EPI_ISL_11311134,229,F
EPI_ISL_11461888,229,F
EPI_ISL_11460273,229,F
EPI_ISL_11058271,229,F
EPI_ISL_10180131,229,F
EPI_ISL_11110554,229,F
EPI_ISL_10180250,229,F
EPI_ISL_10180068,229,F
EPI_ISL_11111127,229,F
EPI_ISL_10578778,229,F
EPI_ISL_11110632,229,F
EPI_ISL_10997844,229,F
EPI_ISL_11459919,229,F
EPI_ISL_11461955,229,F
EPI_ISL_11508168,230,F
EPI_ISL_11508081,230,F
EPI_ISL_11461518,230,F
EPI_ISL_11461523,230,F
EPI_ISL_11461529,230,F
EPI_ISL_11256133,230,F
EPI_ISL_11508225,230,F
EPI_ISL_11508080,230,F
EPI_ISL_11256057,230,F
EPI_ISL_10997772,231,F
EPI_ISL_11222197,232,F
EPI_ISL_10178390,233,F
EPI_ISL_10179523,233,F
EPI_ISL_10857492,233,F
EPI_ISL_10180760,234,F
EPI_ISL_10180851,234,F
EPI_ISL_10179222,234,F
EPI_ISL_10179486,234,F
EPI_ISL_11110448,234,F
EPI_ISL_11222118,234,F
EPI_ISL_11110452,234,F
EPI_ISL_11463787,234,F
EPI_ISL_10177440,235,F
EPI_ISL_11517644,236,F
EPI_ISL_11460891,237,F
EPI_ISL_11460266,237,F
EPI_ISL_11460702,237,F
EPI_ISL_10578876,238,F
EPI_ISL_11312145,239,F
EPI_ISL_10999458,239,F
EPI_ISL_11508101,239,F
EPI_ISL_11312149,239,F
EPI_ISL_11582863,239,F
EPI_ISL_11508041,239,F
EPI_ISL_11508226,239,F
EPI_ISL_11460543,239,F
EPI_ISL_10180000,239,F
EPI_ISL_11508100,239,F
EPI_ISL_11111352,239,F
EPI_ISL_11058692,240,F
EPI_ISL_10796594,240,F
EPI_ISL_11058266,241,F
EPI_ISL_11222432,241,F
EPI_ISL_11461957,242,F
EPI_ISL_11461764,243,F
EPI_ISL_11058513,244,F
EPI_ISL_11058201,244,F
EPI_ISL_10670864,244,F
EPI_ISL_11311509,244,F
EPI_ISL_10180295,244,F
EPI_ISL_11058221,244,F
EPI_ISL_10997742,244,F
EPI_ISL_10670859,244,F
EPI_ISL_11460512,245,F
EPI_ISL_10881659,245,F
EPI_ISL_11222344,245,F
EPI_ISL_10179607,245,F
EPI_ISL_10881324,245,F
EPI_ISL_11312179,245,F
EPI_ISL_11311932,245,F
EPI_ISL_10177751,245,F
EPI_ISL_11265488,245,F
EPI_ISL_10179765,245,F
EPI_ISL_10177752,245,F
EPI_ISL_10858212,245,F
EPI_ISL_10671123,245,F
EPI_ISL_11311547,245,F
EPI_ISL_10476219,245,F
EPI_ISL_10176021,245,F
EPI_ISL_10177244,245,F
EPI_ISL_11111216,245,F
EPI_ISL_10999653,245,F
EPI_ISL_11311123,245,F
EPI_ISL_10177273,245,F
EPI_ISL_10179289,245,F
EPI_ISL_10881354,245,F
EPI_ISL_10178689,245,F
EPI_ISL_11311106,245,F
EPI_ISL_10178350,245,F
EPI_ISL_11460366,245,F
EPI_ISL_10477163,245,F
EPI_ISL_10176025,245,F
EPI_ISL_11222041,245,F
EPI_ISL_10880875,245,F
EPI_ISL_10477034,245,F
EPI_ISL_11222183,245,F
EPI_ISL_11462959,245,F
EPI_ISL_11110477,245,F
EPI_ISL_10179742,245,F
EPI_ISL_10179928,245,F
EPI_ISL_11460763,245,F
EPI_ISL_10179694,245,F
EPI_ISL_11058532,245,F
EPI_ISL_10999722,245,F
EPI_ISL_11000372,245,F
EPI_ISL_11110496,245,F
EPI_ISL_10999861,245,F
EPI_ISL_10179557,245,F
EPI_ISL_10881231,245,F
EPI_ISL_11460886,245,F
EPI_ISL_10180173,245,F
EPI_ISL_10180008,245,F
EPI_ISL_11460015,245,F
EPI_ISL_10476687,245,F
EPI_ISL_10180150,245,F
EPI_ISL_11461314,245,F
EPI_ISL_10179472,245,F
EPI_ISL_10178904,245,F
EPI_ISL_10176027,245,F
EPI_ISL_10476227,245,F
EPI_ISL_11311097,245,F
EPI_ISL_10181419,245,F
EPI_ISL_11460494,245,F
EPI_ISL_10180081,245,F
EPI_ISL_10180241,245,F
EPI_ISL_10477036,245,F
EPI_ISL_10999360,245,F
EPI_ISL_10671021,245,F
EPI_ISL_11461841,245,F
EPI_ISL_11311195,245,F
EPI_ISL_10477158,245,F
EPI_ISL_10175949,245,F
EPI_ISL_10178800,245,F
EPI_ISL_10476213,245,F
EPI_ISL_11058507,246,F
EPI_ISL_11311643,246,F
EPI_ISL_10180270,247,F
EPI_ISL_10585036,248,F
EPI_ISL_11312130,249,F
EPI_ISL_10997812,250,F
EPI_ISL_10998075,251,F
EPI_ISL_11459694,251,F
EPI_ISL_10178707,251,F
EPI_ISL_11461185,251,F
EPI_ISL_11110469,251,F
EPI_ISL_10671349,251,F
EPI_ISL_10178993,251,F
EPI_ISL_10179333,251,F
EPI_ISL_10997682,251,F
EPI_ISL_10179829,251,F
EPI_ISL_11058348,252,F
EPI_ISL_11460877,253,F
EPI_ISL_10578655,254,F
EPI_ISL_11311595,255,F
EPI_ISL_11311494,256,F
EPI_ISL_11222443,256,F
EPI_ISL_11461049,256,F
EPI_ISL_10735774,257,F
EPI_ISL_11582865,258,F
EPI_ISL_11256021,259,F
EPI_ISL_11582847,260,F
EPI_ISL_11508207,261,F
EPI_ISL_11582864,262,F
EPI_ISL_11465454,263,F
EPI_ISL_10585185,264,F
EPI_ISL_10632792,264,F
EPI_ISL_10632767,264,F
EPI_ISL_10501809,264,F
EPI_ISL_10502471,264,F
EPI_ISL_11312112,264,F
EPI_ISL_10578793,264,F
EPI_ISL_10632831,264,F
EPI_ISL_11110636,264,F
EPI_ISL_11328825,264,F
EPI_ISL_10632768,264,F
EPI_ISL_10632744,264,F
EPI_ISL_10857283,264,F
EPI_ISL_10632785,264,F
EPI_ISL_10502036,264,F
EPI_ISL_11222135,264,F
EPI_ISL_10671065,264,F
EPI_ISL_11450148,264,F
EPI_ISL_10035180,265,F
EPI_ISL_10585205,266,F
EPI_ISL_10195492,267,F
EPI_ISL_10585032,268,F
EPI_ISL_10670988,269,F
EPI_ISL_10857473,269,F
EPI_ISL_10670984,269,F
EPI_ISL_10670990,269,F
EPI_ISL_10998963,270,F
EPI_ISL_11461277,271,F
EPI_ISL_10858352,271,F
EPI_ISL_11058267,272,F
EPI_ISL_11311566,273,F
EPI_ISL_11111364,274,F
EPI_ISL_10997817,275,F
EPI_ISL_10671462,276,F
EPI_ISL_11311157,276,F
EPI_ISL_11311558,276,F
EPI_ISL_10881246,276,F
EPI_ISL_11222267,276,F
EPI_ISL_11111170,276,F
EPI_ISL_10178746,276,F
EPI_ISL_11058483,276,F
EPI_ISL_10178895,276,F
EPI_ISL_11058484,276,F
EPI_ISL_11058665,276,F
EPI_ISL_10881468,276,F
EPI_ISL_11460596,276,F
EPI_ISL_10179501,276,F
EPI_ISL_10855108,276,F
EPI_ISL_11311524,276,F
EPI_ISL_10881235,276,F
EPI_ISL_11058540,277,F
EPI_ISL_11460609,278,F
EPI_ISL_11311454,278,F
EPI_ISL_10178388,279,F
EPI_ISL_10880803,279,F
EPI_ISL_10176900,279,F
EPI_ISL_10880926,279,F
EPI_ISL_11222295,279,F
EPI_ISL_10671416,279,F
EPI_ISL_10476608,279,F
EPI_ISL_10177691,279,F
EPI_ISL_10997904,279,F
EPI_ISL_10502835,279,F
EPI_ISL_10476588,279,F
EPI_ISL_10997679,279,F
EPI_ISL_10180274,279,F
EPI_ISL_10180357,279,F
EPI_ISL_11460239,280,F
EPI_ISL_11311645,281,F
EPI_ISL_11461397,281,F
EPI_ISL_10476037,281,F
EPI_ISL_10880678,281,F
EPI_ISL_10475658,281,F
EPI_ISL_11058313,281,F
EPI_ISL_11311187,281,F
EPI_ISL_10178755,282,F
EPI_ISL_10857988,282,F
EPI_ISL_11110585,283,F
EPI_ISL_11058320,283,F
EPI_ISL_11058571,284,F
EPI_ISL_11023472,285,F
EPI_ISL_10179609,286,F
EPI_ISL_10578916,286,F
EPI_ISL_10881531,287,F
EPI_ISL_11111359,288,F
EPI_ISL_10578858,288,F
EPI_ISL_11461558,288,F
EPI_ISL_11058510,288,F
EPI_ISL_10578881,288,F
EPI_ISL_11461579,288,F
EPI_ISL_10880665,288,F
EPI_ISL_10502602,288,F
EPI_ISL_10179820,288,F
EPI_ISL_11462000,288,F
EPI_ISL_10671518,288,F
EPI_ISL_10194862,288,F
EPI_ISL_10178930,288,F
EPI_ISL_10671356,288,F
EPI_ISL_10179552,288,F
EPI_ISL_11461435,288,F
EPI_ISL_10671572,288,F
EPI_ISL_10671503,288,F
EPI_ISL_10880877,288,F
EPI_ISL_10671520,288,F
EPI_ISL_10881334,288,F
EPI_ISL_10179642,288,F
EPI_ISL_10475689,288,F
EPI_ISL_10180011,288,F
EPI_ISL_10178249,288,F
EPI_ISL_10671584,288,F
EPI_ISL_11459997,288,F
EPI_ISL_10179614,288,F
EPI_ISL_10178214,288,F
EPI_ISL_10671165,288,F
EPI_ISL_10179608,288,F
EPI_ISL_10177038,288,F
EPI_ISL_10180328,288,F
EPI_ISL_10176805,288,F
EPI_ISL_10178259,288,F
EPI_ISL_10997777,289,F
EPI_ISL_11023493,290,F
EPI_ISL_11460845,291,F
EPI_ISL_10854925,292,F
EPI_ISL_11459790,292,F
EPI_ISL_11000100,292,F
EPI_ISL_11460810,293,F
EPI_ISL_10178138,293,F
EPI_ISL_10324120,293,F
EPI_ISL_10324115,293,F
EPI_ISL_10178600,293,F
EPI_ISL_10478640,293,F
EPI_ISL_10179468,293,F
EPI_ISL_10578869,293,F
EPI_ISL_10854963,293,F
EPI_ISL_10858966,293,F
EPI_ISL_10177879,293,F
EPI_ISL_10671504,294,F
EPI_ISL_10179861,294,F
EPI_ISL_11058394,295,F
EPI_ISL_11461604,295,F
EPI_ISL_10880945,295,F
EPI_ISL_11221998,295,F
EPI_ISL_9813205,296,F
EPI_ISL_11508253,297,F
EPI_ISL_10035166,298,F
EPI_ISL_10179339,299,F
EPI_ISL_11460909,300,F
EPI_ISL_11695117,301,F
EPI_ISL_11460628,302,F
EPI_ISL_11222467,302,F
EPI_ISL_11460620,302,F
EPI_ISL_11460626,302,F
EPI_ISL_10857741,303,F
EPI_ISL_10178467,303,F
EPI_ISL_10177264,303,F
EPI_ISL_10179813,303,F
EPI_ISL_10502664,303,F
EPI_ISL_10502639,303,F
EPI_ISL_10176966,303,F
EPI_ISL_10178975,303,F
EPI_ISL_11023527,303,F
EPI_ISL_10502741,303,F
EPI_ISL_10178722,303,F
EPI_ISL_10177009,303,F
EPI_ISL_11058516,304,F
EPI_ISL_10179456,304,F
EPI_ISL_10179457,304,F
EPI_ISL_10858038,304,F
EPI_ISL_11222341,304,F
EPI_ISL_11311173,304,F
EPI_ISL_11111135,304,F
EPI_ISL_11222158,304,F
EPI_ISL_11058469,304,F
EPI_ISL_10671353,304,F
EPI_ISL_11311826,304,F
EPI_ISL_11460949,304,F
EPI_ISL_11111134,304,F
EPI_ISL_10578799,304,F
EPI_ISL_10998009,304,F
EPI_ISL_10880647,304,F
EPI_ISL_10174482,305,F
EPI_ISL_11460309,306,F
EPI_ISL_11461406,307,F
EPI_ISL_11461480,307,F
EPI_ISL_11461408,307,F
EPI_ISL_11312045,307,F
EPI_ISL_11459712,308,F
EPI_ISL_11459698,308,F
EPI_ISL_11459929,308,F
EPI_ISL_11460634,309,F
EPI_ISL_10476972,309,F
EPI_ISL_10997846,309,F
EPI_ISL_11311508,309,F
EPI_ISL_11460191,309,F
EPI_ISL_11058441,309,F
EPI_ISL_10997786,310,F
EPI_ISL_10179470,311,F
EPI_ISL_11222173,311,F
EPI_ISL_11460929,312,F
EPI_ISL_11460969,312,F
EPI_ISL_11460547,313,F
EPI_ISL_11460898,313,F
EPI_ISL_11516906,313,F
EPI_ISL_11461419,313,F
EPI_ISL_11222456,313,F
EPI_ISL_11461495,313,F
EPI_ISL_10855044,313,F
EPI_ISL_11311489,313,F
EPI_ISL_11222462,313,F
EPI_ISL_11461417,313,F
EPI_ISL_11311951,313,F
EPI_ISL_10035124,314,F
EPI_ISL_10855005,315,F
EPI_ISL_10476793,315,F
EPI_ISL_11459724,315,F
EPI_ISL_11058311,316,F
EPI_ISL_10476569,316,F
EPI_ISL_11058311,317,F
EPI_ISL_10476569,317,F
EPI_ISL_11460633,317,F
EPI_ISL_10178871,318,F
EPI_ISL_10998015,318,F
EPI_ISL_11058563,319,F
EPI_ISL_10881017,319,F
EPI_ISL_11263364,319,F
EPI_ISL_11311227,319,F
EPI_ISL_11311117,319,F
EPI_ISL_11311207,319,F
EPI_ISL_10881677,319,F
EPI_ISL_11058421,319,F
EPI_ISL_11111182,319,F
EPI_ISL_10881444,319,F
EPI_ISL_11582884,320,F
EPI_ISL_10997685,320,F
EPI_ISL_10887429,320,F
EPI_ISL_10671207,320,F
EPI_ISL_11058412,320,F
EPI_ISL_9963449,321,F
EPI_ISL_11023578,322,F
EPI_ISL_11058229,323,F
EPI_ISL_11058309,323,F
EPI_ISL_11460858,323,F
EPI_ISL_11058304,323,F
EPI_ISL_11222211,324,F
EPI_ISL_11311456,325,F
EPI_ISL_10179266,326,F
EPI_ISL_10855143,326,F
EPI_ISL_10881177,327,F
EPI_ISL_10881403,328,F
EPI_ISL_10881549,328,F
EPI_ISL_11311167,329,F
EPI_ISL_11311162,329,F
EPI_ISL_11460801,329,F
EPI_ISL_11058445,330,F
EPI_ISL_10997803,330,F
EPI_ISL_10880824,330,F
EPI_ISL_10585048,330,F
EPI_ISL_10997805,330,F
EPI_ISL_11058463,330,F
EPI_ISL_11058440,330,F
EPI_ISL_10857530,330,F
EPI_ISL_10880834,330,F
EPI_ISL_10880793,330,F
EPI_ISL_10997700,330,F
EPI_ISL_11058439,330,F
EPI_ISL_11461644,331,F
EPI_ISL_10857515,331,F
EPI_ISL_11311178,331,F
EPI_ISL_10035178,332,F
EPI_ISL_11462030,333,F
EPI_ISL_11462015,333,F
EPI_ISL_11508192,334,F
EPI_ISL_11508162,334,F
EPI_ISL_11460264,335,F
EPI_ISL_11460768,335,F
EPI_ISL_11312181,335,F
EPI_ISL_10858762,336,F
EPI_ISL_10180407,336,F
EPI_ISL_10177738,337,F
EPI_ISL_10476719,337,F
EPI_ISL_11461679,338,F
EPI_ISL_11459931,339,F
EPI_ISL_11461040,339,F
EPI_ISL_10671055,339,F
EPI_ISL_11058551,339,F
EPI_ISL_11460389,340,F
EPI_ISL_10180235,340,F
EPI_ISL_11460934,340,F
EPI_ISL_11058239,341,F
EPI_ISL_10670963,341,F
EPI_ISL_11312008,341,F
EPI_ISL_10179835,341,F
EPI_ISL_10180335,341,F
EPI_ISL_10578753,341,F
EPI_ISL_11461675,342,F
EPI_ISL_11111400,343,F
EPI_ISL_11058333,344,F
EPI_ISL_11462919,344,F
EPI_ISL_11222208,345,F
EPI_ISL_11460216,345,F
EPI_ISL_10881117,346,F
EPI_ISL_11023588,346,F
EPI_ISL_11311070,347,F
EPI_ISL_11222115,348,F
EPI_ISL_11375787,349,F
EPI_ISL_10180354,350,F
EPI_ISL_11508093,351,F
EPI_ISL_11508199,352,F
EPI_ISL_11256131,353,F
EPI_ISL_10880935,354,F
EPI_ISL_10324633,354,F
EPI_ISL_11582826,355,F
EPI_ISL_11548684,356,F
EPI_ISL_11306352,357,F
EPI_ISL_11461403,358,F
EPI_ISL_11312065,359,F
EPI_ISL_11311158,360,F
EPI_ISL_11328795,361,F
EPI_ISL_10179316,361,F
EPI_ISL_10997662,362,F
EPI_ISL_10179570,362,F
EPI_ISL_10671251,363,F
EPI_ISL_10475970,364,F
EPI_ISL_11058206,365,F
EPI_ISL_11000138,366,F
EPI_ISL_10999100,366,F
EPI_ISL_11111131,366,F
EPI_ISL_11311220,366,F
EPI_ISL_11460838,367,F
EPI_ISL_11508040,368,F
EPI_ISL_11461455,369,F
EPI_ISL_11460980,370,F
EPI_ISL_11461243,370,F
EPI_ISL_10670853,371,F
EPI_ISL_10180160,371,F
EPI_ISL_11023552,372,F
EPI_ISL_11508215,373,F
EPI_ISL_11058338,373,F
EPI_ISL_11461042,374,F
EPI_ISL_10880874,374,F
EPI_ISL_11110623,374,F
EPI_ISL_11461521,374,F
EPI_ISL_11461237,374,F
EPI_ISL_11222054,374,F
EPI_ISL_10179689,375,F
EPI_ISL_10854899,375,F
EPI_ISL_10881399,375,F
EPI_ISL_10670879,376,F
EPI_ISL_10997712,377,F
EPI_ISL_11461779,377,F
EPI_ISL_11256020,377,F
EPI_ISL_11023561,377,F
EPI_ISL_11450331,377,F
EPI_ISL_11459632,378,F
EPI_ISL_10671069,379,F
EPI_ISL_10997819,380,F
EPI_ISL_10997822,380,F
EPI_ISL_11000564,380,F
EPI_ISL_11450146,381,F
EPI_ISL_10179496,382,F
EPI_ISL_11461348,382,F
EPI_ISL_11058522,382,F
EPI_ISL_10502491,382,F
EPI_ISL_10178590,382,F
EPI_ISL_10178592,382,F
EPI_ISL_10178440,382,F
EPI_ISL_10176924,382,F
EPI_ISL_10585014,382,F
EPI_ISL_10178005,382,F
EPI_ISL_10578658,382,F
EPI_ISL_10180028,382,F
EPI_ISL_11222434,382,F
EPI_ISL_10178042,382,F
EPI_ISL_10179771,382,F
EPI_ISL_11460779,382,F
EPI_ISL_10176927,382,F
EPI_ISL_10179161,382,F
EPI_ISL_10178186,382,F
EPI_ISL_10180394,382,F
EPI_ISL_10175950,382,F
EPI_ISL_10179731,382,F
EPI_ISL_10180339,382,F
EPI_ISL_10501955,382,F
EPI_ISL_10671429,382,F
EPI_ISL_10180048,382,F
EPI_ISL_10997826,382,F
EPI_ISL_11462064,382,F
EPI_ISL_10178981,382,F
EPI_ISL_10178198,382,F
EPI_ISL_10179163,382,F
EPI_ISL_10178045,382,F
EPI_ISL_9961530,382,F
EPI_ISL_10180165,382,F
EPI_ISL_10858811,382,F
EPI_ISL_10578712,382,F
EPI_ISL_10578763,382,F
EPI_ISL_10180327,382,F
EPI_ISL_10578904,382,F
EPI_ISL_11461475,382,F
EPI_ISL_10177411,382,F
EPI_ISL_10177323,382,F
EPI_ISL_11312156,382,F
EPI_ISL_10176668,382,F
EPI_ISL_10180133,382,F
EPI_ISL_11312171,382,F
EPI_ISL_10179293,383,F
EPI_ISL_10179302,383,F
EPI_ISL_10179286,383,F
EPI_ISL_10179315,383,F
EPI_ISL_10881574,384,F
EPI_ISL_10175813,384,F
EPI_ISL_10324359,384,F
EPI_ISL_10174973,384,F
EPI_ISL_10179558,384,F
EPI_ISL_10177844,384,F
EPI_ISL_10324134,384,F
EPI_ISL_11311177,385,F
EPI_ISL_11222048,386,F
EPI_ISL_10179754,387,F
EPI_ISL_11311552,388,F
EPI_ISL_11460304,389,F
EPI_ISL_11460677,389,F
EPI_ISL_11460685,389,F
EPI_ISL_11222448,390,F
EPI_ISL_11460590,391,F
EPI_ISL_11460799,391,F
EPI_ISL_10998040,392,F
EPI_ISL_11462942,392,F
EPI_ISL_11311192,392,F
EPI_ISL_11311639,393,F
EPI_ISL_11311949,393,F
EPI_ISL_11582899,394,F
EPI_ISL_11189546,395,F
EPI_ISL_11508256,396,F
EPI_ISL_11464916,397,F
EPI_ISL_10671152,398,F
EPI_ISL_10421563,398,F
EPI_ISL_11311950,398,F
EPI_ISL_11311610,398,F
EPI_ISL_11111107,398,F
EPI_ISL_10671203,398,F
EPI_ISL_11058240,398,F
EPI_ISL_11311250,398,F
EPI_ISL_10179509,398,F
EPI_ISL_10997783,398,F
EPI_ISL_10180143,398,F
EPI_ISL_10857175,399,F
EPI_ISL_11111141,399,F
EPI_ISL_11461210,399,F
EPI_ISL_10880918,399,F
EPI_ISL_10178694,399,F
EPI_ISL_10178699,399,F
EPI_ISL_11111335,399,F
EPI_ISL_10178413,400,F
EPI_ISL_11461373,401,F
EPI_ISL_11461441,402,F
EPI_ISL_11462009,402,F
EPI_ISL_11221988,403,F
EPI_ISL_10477069,404,F
EPI_ISL_10855462,405,F
EPI_ISL_10671049,405,F
EPI_ISL_10179141,405,F
EPI_ISL_11311557,406,F
EPI_ISL_11311966,406,F
EPI_ISL_10997695,406,F
EPI_ISL_10479089,407,F
EPI_ISL_10997816,408,F
EPI_ISL_11460368,408,F
EPI_ISL_10180215,408,F
EPI_ISL_11662971,408,F
EPI_ISL_10180071,408,F
EPI_ISL_11461330,408,F
EPI_ISL_10178013,408,F
EPI_ISL_11256094,409,F
EPI_ISL_10855187,410,F
EPI_ISL_10997993,411,F
EPI_ISL_10998004,411,F
EPI_ISL_10881343,412,F
EPI_ISL_10858985,412,F
EPI_ISL_10857523,413,F
EPI_ISL_11311474,413,F
EPI_ISL_11222181,413,F
EPI_ISL_10881283,413,F
EPI_ISL_10193898,414,F
EPI_ISL_10739823,415,F
EPI_ISL_10857714,416,F
EPI_ISL_10475886,417,F
EPI_ISL_11222433,418,F
EPI_ISL_11058323,419,F
EPI_ISL_10671016,419,F
EPI_ISL_10671015,419,F
EPI_ISL_10177097,420,F
EPI_ISL_10670831,421,F
EPI_ISL_11111383,421,F
EPI_ISL_10670829,421,F
EPI_ISL_10857020,421,F
EPI_ISL_10858343,421,F
EPI_ISL_10177664,422,F
EPI_ISL_10176932,422,F
EPI_ISL_10180230,423,F
EPI_ISL_10176371,423,F
EPI_ISL_11311953,423,F
EPI_ISL_10578674,423,F
EPI_ISL_10176268,423,F
EPI_ISL_11312180,423,F
EPI_ISL_11311587,423,F
EPI_ISL_10179073,423,F
EPI_ISL_10858962,423,F
EPI_ISL_11312176,423,F
EPI_ISL_11111183,423,F
EPI_ISL_10174712,424,F
EPI_ISL_10174715,424,F
EPI_ISL_10174719,424,F
EPI_ISL_10176921,425,F
EPI_ISL_10177643,426,F
EPI_ISL_10180047,427,F
EPI_ISL_10178637,427,F
EPI_ISL_10180032,427,F
EPI_ISL_10180203,428,F
EPI_ISL_11460020,428,F
EPI_ISL_11460354,428,F
EPI_ISL_10179816,428,F
EPI_ISL_10179058,428,F
EPI_ISL_10670846,428,F
EPI_ISL_10179630,428,F
EPI_ISL_10180204,428,F
EPI_ISL_10857969,428,F
EPI_ISL_10179886,428,F
EPI_ISL_10671467,428,F
EPI_ISL_10179148,429,F
EPI_ISL_11461401,430,F
EPI_ISL_10179099,430,F
EPI_ISL_11110494,430,F
EPI_ISL_10179622,430,F
EPI_ISL_11058288,430,F
EPI_ISL_10997923,431,F
EPI_ISL_10179074,432,F
EPI_ISL_10578714,432,F
EPI_ISL_9962241,433,F
EPI_ISL_10179473,433,F
EPI_ISL_11111110,433,F
EPI_ISL_11263871,433,F
EPI_ISL_11311523,433,F
EPI_ISL_10858269,433,F
EPI_ISL_11111111,433,F
EPI_ISL_11263664,433,F
EPI_ISL_10578639,433,F
EPI_ISL_10997705,434,F
EPI_ISL_11058374,435,F
EPI_ISL_11460395,435,F
EPI_ISL_10671283,435,F
EPI_ISL_11058375,435,F
EPI_ISL_11460376,435,F
EPI_ISL_11460927,435,F
EPI_ISL_10179270,435,F
EPI_ISL_11222273,435,F
EPI_ISL_11461029,435,F
EPI_ISL_10997972,436,F
EPI_ISL_10179660,437,F
EPI_ISL_10670902,438,F
EPI_ISL_10670992,438,F
EPI_ISL_10178973,438,F
EPI_ISL_11222246,438,F
EPI_ISL_11460448,438,F
EPI_ISL_10180377,438,F
EPI_ISL_11222024,438,F
EPI_ISL_11460604,438,F
EPI_ISL_11311239,438,F
EPI_ISL_10179631,438,F
EPI_ISL_11459598,438,F
EPI_ISL_10180277,439,F
EPI_ISL_10180263,440,F
EPI_ISL_10857017,441,F
EPI_ISL_10180391,441,F
EPI_ISL_10180406,442,F
EPI_ISL_10180408,442,F
EPI_ISL_11450368,442,F
EPI_ISL_10179981,443,F
EPI_ISL_10179679,443,F
EPI_ISL_10179819,444,F
EPI_ISL_10179811,445,F
EPI_ISL_10179659,445,F
EPI_ISL_10179540,446,F
EPI_ISL_10179516,447,F
EPI_ISL_10475730,448,F
EPI_ISL_10178962,448,F
EPI_ISL_10178314,448,F
EPI_ISL_10179242,449,F
EPI_ISL_10179308,450,F
EPI_ISL_10179904,450,F
EPI_ISL_10179221,451,F
EPI_ISL_10179574,452,F
EPI_ISL_10671191,452,F
EPI_ISL_10179826,452,F
EPI_ISL_10178807,452,F
EPI_ISL_10180409,452,F
EPI_ISL_11111126,453,F
EPI_ISL_11460187,453,F
EPI_ISL_11263348,453,F
EPI_ISL_11461749,453,F
EPI_ISL_11460152,454,F
EPI_ISL_11312089,455,F
EPI_ISL_10578809,455,F
EPI_ISL_11058331,455,F
EPI_ISL_11460001,455,F
EPI_ISL_11058512,455,F
EPI_ISL_11461503,455,F
EPI_ISL_11460345,456,F
EPI_ISL_10632800,457,F
EPI_ISL_10585046,458,F
EPI_ISL_11111377,459,F
EPI_ISL_10997653,459,F
EPI_ISL_10578661,460,F
EPI_ISL_10632819,461,F
EPI_ISL_10671280,461,F
EPI_ISL_10179595,462,F
EPI_ISL_11461264,463,F
EPI_ISL_11058435,464,F
EPI_ISL_10180253,464,F
EPI_ISL_10880908,464,F
EPI_ISL_11222004,464,F
EPI_ISL_11058400,464,F
EPI_ISL_10671423,464,F
EPI_ISL_10671448,465,F
EPI_ISL_10671432,465,F
EPI_ISL_10670828,466,F
EPI_ISL_11111151,467,F
EPI_ISL_11461239,467,F
EPI_ISL_11222191,467,F
EPI_ISL_11311622,467,F
EPI_ISL_11461399,467,F
EPI_ISL_11222163,467,F
EPI_ISL_11311615,467,F
EPI_ISL_11460520,467,F
EPI_ISL_10857994,468,F
EPI_ISL_11222095,469,F
EPI_ISL_10578915,470,F
EPI_ISL_10671259,470,F
EPI_ISL_10180210,470,F
EPI_ISL_10671209,471,F
EPI_ISL_11450063,472,F
EPI_ISL_11263856,473,F
EPI_ISL_11461070,473,F
EPI_ISL_11311486,473,F
EPI_ISL_11256135,474,F
EPI_ISL_11375786,475,F
EPI_ISL_11000263,476,F
EPI_ISL_11311075,476,F
EPI_ISL_11256030,477,F
EPI_ISL_11375748,478,F
EPI_ISL_10585219,479,F
EPI_ISL_10857506,479,F
EPI_ISL_11508216,479,F
EPI_ISL_10177242,480,F
EPI_ISL_10858932,481,F
EPI_ISL_10578633,481,F
EPI_ISL_10578628,481,F
EPI_ISL_10880864,481,F
EPI_ISL_11000435,481,F
EPI_ISL_10997793,481,F
EPI_ISL_11460724,482,F
EPI_ISL_10851709,482,F
EPI_ISL_10998020,482,F
EPI_ISL_10997934,483,F
EPI_ISL_10671030,483,F
EPI_ISL_11461368,483,F
EPI_ISL_10578839,483,F
EPI_ISL_11058656,483,F
EPI_ISL_11263593,484,F
EPI_ISL_10997688,485,F
EPI_ISL_10857531,485,F
EPI_ISL_10671567,486,F
EPI_ISL_11311168,487,F
EPI_ISL_10475951,488,F
EPI_ISL_11311126,488,F
EPI_ISL_10671140,489,F
EPI_ISL_10585223,490,F
EPI_ISL_11311969,490,F
EPI_ISL_10174843,490,F
EPI_ISL_10478335,491,F
EPI_ISL_11311209,492,F
EPI_ISL_11058452,493,F
EPI_ISL_11023477,494,F
EPI_ISL_10671407,495,F
EPI_ISL_10857141,496,F
EPI_ISL_10180148,497,F
