tip,cluster,timepoint
EPI_ISL_1191257,83,C
EPI_ISL_1055097,83,C
EPI_ISL_1117723,83,C
EPI_ISL_1299340,83,C
EPI_ISL_1252196,83,C
EPI_ISL_735386,83,C
EPI_ISL_1191292,83,C
EPI_ISL_875392,83,C
EPI_ISL_1092470,83,C
EPI_ISL_1323818,83,C
EPI_ISL_1092849,83,C
EPI_ISL_875366,83,C
EPI_ISL_1191240,83,C
EPI_ISL_1116189,83,C
EPI_ISL_909850,83,C
EPI_ISL_1132431,83,C
EPI_ISL_1164045,83,C
EPI_ISL_1164103,83,C
EPI_ISL_2239054,83,C
EPI_ISL_909885,83,C
EPI_ISL_1092609,83,C
EPI_ISL_1180588,83,C
EPI_ISL_1092878,83,C
EPI_ISL_1323795,83,C
EPI_ISL_1252154,83,C
EPI_ISL_1358155,83,C
EPI_ISL_1163997,83,C
EPI_ISL_1265075,83,C
EPI_ISL_1115825,83,C
EPI_ISL_1475583,83,C
EPI_ISL_735384,83,C
EPI_ISL_909892,83,C
EPI_ISL_1180308,83,C
EPI_ISL_909878,83,C
EPI_ISL_1358145,83,C
EPI_ISL_1358031,83,C
EPI_ISL_1180615,83,C
EPI_ISL_1092748,83,C
EPI_ISL_1196604,83,C
EPI_ISL_1132494,83,C
EPI_ISL_1180533,83,C
EPI_ISL_1416746,83,C
EPI_ISL_1132495,83,C
EPI_ISL_1398723,83,C
EPI_ISL_959725,83,C
EPI_ISL_1398744,83,C
EPI_ISL_1046347,83,C
EPI_ISL_959780,83,C
EPI_ISL_1046718,83,C
EPI_ISL_1092515,83,C
EPI_ISL_1092475,83,C
EPI_ISL_1164021,83,C
EPI_ISL_1191161,83,C
EPI_ISL_1191342,83,C
EPI_ISL_1057677,83,C
EPI_ISL_1116201,83,C
EPI_ISL_1196530,83,C
EPI_ISL_1092657,83,C
EPI_ISL_1001199,83,C
EPI_ISL_1164102,83,C
EPI_ISL_1358035,83,C
EPI_ISL_1180517,83,C
EPI_ISL_1191294,83,C
EPI_ISL_1191372,83,C
EPI_ISL_789080,83,C
EPI_ISL_1092728,83,C
EPI_ISL_1132492,83,C
EPI_ISL_1191153,83,C
EPI_ISL_1358149,83,C
EPI_ISL_1357908,83,C
EPI_ISL_1252300,83,C
EPI_ISL_1092492,83,C
EPI_ISL_1323845,83,C
EPI_ISL_1164066,83,C
EPI_ISL_1191158,83,C
EPI_ISL_959746,83,C
EPI_ISL_1397254,83,C
EPI_ISL_1092471,83,C
EPI_ISL_1092527,83,C
EPI_ISL_1191270,83,C
EPI_ISL_1092858,83,C
EPI_ISL_1398683,83,C
EPI_ISL_1132505,83,C
EPI_ISL_1180011,83,C
EPI_ISL_789101,83,C
EPI_ISL_1252216,83,C
EPI_ISL_1180333,83,C
EPI_ISL_1398681,83,C
EPI_ISL_959778,83,C
EPI_ISL_1299337,83,C
EPI_ISL_960999,83,C
EPI_ISL_909886,83,C
EPI_ISL_789064,83,C
EPI_ISL_1191272,83,C
EPI_ISL_1299364,83,C
EPI_ISL_1092596,83,C
EPI_ISL_875465,83,C
EPI_ISL_1357923,83,C
EPI_ISL_1132504,83,C
EPI_ISL_1092487,83,C
EPI_ISL_1191190,83,C
EPI_ISL_1055069,83,C
EPI_ISL_1132497,83,C
EPI_ISL_1132591,83,C
EPI_ISL_1398785,83,C
EPI_ISL_1196547,83,C
EPI_ISL_1358000,83,C
EPI_ISL_1191268,83,C
EPI_ISL_1180514,83,C
EPI_ISL_1358129,83,C
EPI_ISL_1191273,83,C
EPI_ISL_1191415,83,C
EPI_ISL_1117745,83,C
EPI_ISL_1092820,83,C
EPI_ISL_1191220,83,C
EPI_ISL_959829,83,C
EPI_ISL_1180613,83,C
EPI_ISL_1055089,83,C
EPI_ISL_1092585,83,C
EPI_ISL_1092405,83,C
EPI_ISL_1116359,83,C
EPI_ISL_1180313,83,C
EPI_ISL_1092812,83,C
EPI_ISL_735389,83,C
EPI_ISL_1252175,83,C
EPI_ISL_1180401,83,C
EPI_ISL_909856,83,C
EPI_ISL_1055063,83,C
EPI_ISL_1092670,83,C
EPI_ISL_1180046,83,C
EPI_ISL_1191436,83,C
EPI_ISL_1092799,83,C
EPI_ISL_1696515,83,C
EPI_ISL_1180612,83,C
EPI_ISL_1164059,83,C
EPI_ISL_789079,83,C
EPI_ISL_1323771,83,C
EPI_ISL_3055292,83,C
EPI_ISL_1191246,83,C
EPI_ISL_1191416,83,C
EPI_ISL_3055343,83,C
EPI_ISL_1132411,83,C
EPI_ISL_1092592,83,C
EPI_ISL_1092406,83,C
EPI_ISL_1092532,83,C
EPI_ISL_1252193,83,C
EPI_ISL_1132484,83,C
EPI_ISL_1092477,83,C
EPI_ISL_1191344,83,C
EPI_ISL_1398677,83,C
EPI_ISL_3055363,83,C
EPI_ISL_1092620,83,C
EPI_ISL_1398761,83,C
EPI_ISL_1046636,83,C
EPI_ISL_1358011,83,C
EPI_ISL_1092583,83,C
EPI_ISL_1398750,83,C
EPI_ISL_1191382,83,C
EPI_ISL_1252283,83,C
EPI_ISL_1132460,83,C
EPI_ISL_1092574,83,C
EPI_ISL_1358070,83,C
EPI_ISL_1196558,83,C
EPI_ISL_1357944,83,C
EPI_ISL_1132561,83,C
EPI_ISL_1132575,83,C
EPI_ISL_1180567,83,C
EPI_ISL_1323828,83,C
EPI_ISL_1063274,83,C
EPI_ISL_1398665,83,C
EPI_ISL_959783,83,C
EPI_ISL_1132445,83,C
EPI_ISL_1358001,83,C
EPI_ISL_1358028,83,C
EPI_ISL_1164004,83,C
EPI_ISL_1191187,83,C
EPI_ISL_1265106,83,C
EPI_ISL_1055079,83,C
EPI_ISL_1196500,83,C
EPI_ISL_1252213,83,C
EPI_ISL_1358154,83,C
EPI_ISL_1398688,83,C
EPI_ISL_1299373,83,C
EPI_ISL_1092756,83,C
EPI_ISL_1117747,83,C
EPI_ISL_1358037,83,C
EPI_ISL_1398852,83,C
EPI_ISL_1191241,83,C
EPI_ISL_1191271,83,C
EPI_ISL_1092848,83,C
EPI_ISL_1164118,83,C
EPI_ISL_1252288,83,C
EPI_ISL_1398786,83,C
EPI_ISL_1252268,83,C
EPI_ISL_1398842,83,C
EPI_ISL_1164007,83,C
EPI_ISL_1116235,83,C
EPI_ISL_1132440,83,C
EPI_ISL_1092632,83,C
EPI_ISL_1001196,83,C
EPI_ISL_1358148,83,C
EPI_ISL_1191154,83,C
EPI_ISL_959787,83,C
EPI_ISL_1191337,83,C
EPI_ISL_1180511,83,C
EPI_ISL_1132425,83,C
EPI_ISL_875364,83,C
EPI_ISL_1180022,83,C
EPI_ISL_1092687,83,C
EPI_ISL_1092720,83,C
EPI_ISL_1164109,83,C
EPI_ISL_1398844,83,C
EPI_ISL_871800,83,C
EPI_ISL_1191191,83,C
EPI_ISL_1696502,83,C
EPI_ISL_1180322,83,C
EPI_ISL_1180350,83,C
EPI_ISL_1191419,83,C
EPI_ISL_1132581,83,C
EPI_ISL_1180587,83,C
EPI_ISL_1519950,83,C
EPI_ISL_1358161,83,C
EPI_ISL_1164073,83,C
EPI_ISL_1132563,83,C
EPI_ISL_1092652,83,C
EPI_ISL_1960825,83,C
EPI_ISL_1552263,83,C
EPI_ISL_1358120,83,C
EPI_ISL_875398,83,C
EPI_ISL_1358153,83,C
EPI_ISL_1196514,83,C
EPI_ISL_1358131,83,C
EPI_ISL_1398843,83,C
EPI_ISL_1132511,83,C
EPI_ISL_1092885,83,C
EPI_ISL_1092425,83,C
EPI_ISL_1180616,83,C
EPI_ISL_1180519,83,C
EPI_ISL_1164147,83,C
EPI_ISL_1092873,83,C
EPI_ISL_1552276,83,C
EPI_ISL_1164108,83,C
EPI_ISL_789063,83,C
EPI_ISL_1299371,83,C
EPI_ISL_1092415,83,C
EPI_ISL_1092506,83,C
EPI_ISL_1092449,83,C
EPI_ISL_1117724,83,C
EPI_ISL_3055272,83,C
EPI_ISL_1180326,83,C
EPI_ISL_1191304,83,C
EPI_ISL_1180404,83,C
EPI_ISL_3055263,83,C
EPI_ISL_1132502,83,C
EPI_ISL_1252142,83,C
EPI_ISL_1252269,83,C
EPI_ISL_789075,83,C
EPI_ISL_1323780,83,C
EPI_ISL_837379,83,C
EPI_ISL_1092750,83,C
EPI_ISL_1117719,83,C
EPI_ISL_1299353,83,C
EPI_ISL_959781,84,C
EPI_ISL_909873,85,C
EPI_ISL_1357945,86,C
EPI_ISL_1357979,86,C
EPI_ISL_1397276,86,C
EPI_ISL_1196548,86,C
EPI_ISL_1180633,86,C
EPI_ISL_1180661,86,C
EPI_ISL_1357964,86,C
EPI_ISL_1191231,86,C
EPI_ISL_1398748,86,C
EPI_ISL_1196618,86,C
EPI_ISL_1180484,86,C
EPI_ISL_1357974,86,C
EPI_ISL_1252207,86,C
EPI_ISL_1132466,86,C
EPI_ISL_1398749,86,C
EPI_ISL_1397301,86,C
EPI_ISL_1190073,87,C
EPI_ISL_1115886,87,C
EPI_ISL_1975442,87,C
EPI_ISL_1520025,87,C
EPI_ISL_1186976,87,C
EPI_ISL_1475558,87,C
EPI_ISL_1976055,87,C
EPI_ISL_1057780,87,C
EPI_ISL_1115728,87,C
EPI_ISL_1190246,87,C
EPI_ISL_1115791,87,C
EPI_ISL_1057791,87,C
EPI_ISL_1115745,87,C
EPI_ISL_1975355,87,C
EPI_ISL_1115764,87,C
EPI_ISL_1116146,87,C
EPI_ISL_1190051,87,C
EPI_ISL_1975998,87,C
EPI_ISL_1057767,87,C
EPI_ISL_1264988,87,C
EPI_ISL_1519985,87,C
EPI_ISL_1520068,87,C
EPI_ISL_1116396,87,C
EPI_ISL_1975604,87,C
EPI_ISL_1190053,87,C
EPI_ISL_1519980,87,C
EPI_ISL_1520049,87,C
EPI_ISL_2239149,87,C
EPI_ISL_1057807,87,C
EPI_ISL_1057778,87,C
EPI_ISL_1057784,87,C
EPI_ISL_2239082,87,C
EPI_ISL_1116177,87,C
EPI_ISL_1975391,87,C
EPI_ISL_1046435,87,C
EPI_ISL_1190288,87,C
EPI_ISL_1186968,87,C
EPI_ISL_1976025,87,C
EPI_ISL_1265094,87,C
EPI_ISL_1975438,87,C
EPI_ISL_2239131,87,C
EPI_ISL_1265122,87,C
EPI_ISL_1519957,87,C
EPI_ISL_1264936,87,C
EPI_ISL_1116413,87,C
EPI_ISL_1116344,87,C
EPI_ISL_1519953,87,C
EPI_ISL_1116212,87,C
EPI_ISL_1116208,87,C
EPI_ISL_1057813,87,C
EPI_ISL_1976036,87,C
EPI_ISL_1190227,87,C
EPI_ISL_1975471,87,C
EPI_ISL_1243567,87,C
EPI_ISL_1187034,87,C
EPI_ISL_1249175,87,C
EPI_ISL_1116415,87,C
EPI_ISL_1975469,87,C
EPI_ISL_1116145,87,C
EPI_ISL_1116209,87,C
EPI_ISL_1115828,87,C
EPI_ISL_1115680,87,C
EPI_ISL_1190268,87,C
EPI_ISL_1051881,87,C
EPI_ISL_1976079,87,C
EPI_ISL_1116240,87,C
EPI_ISL_1265105,87,C
EPI_ISL_1063273,87,C
EPI_ISL_1189961,87,C
EPI_ISL_1475562,87,C
EPI_ISL_1116151,87,C
EPI_ISL_1265061,87,C
EPI_ISL_1174891,87,C
EPI_ISL_2239112,87,C
EPI_ISL_1190001,87,C
EPI_ISL_1519946,87,C
EPI_ISL_1519966,87,C
EPI_ISL_1115679,87,C
EPI_ISL_1186979,87,C
EPI_ISL_1265001,87,C
EPI_ISL_1519942,87,C
EPI_ISL_2239028,87,C
EPI_ISL_1187023,87,C
EPI_ISL_1115684,87,C
EPI_ISL_1116333,87,C
EPI_ISL_1519948,87,C
EPI_ISL_1101774,87,C
EPI_ISL_1057672,87,C
EPI_ISL_1189927,87,C
EPI_ISL_1116377,87,C
EPI_ISL_1189895,87,C
EPI_ISL_1409753,87,C
EPI_ISL_1115681,87,C
EPI_ISL_1975346,87,C
EPI_ISL_1116183,87,C
EPI_ISL_1264958,87,C
EPI_ISL_1063282,87,C
EPI_ISL_1072894,87,C
EPI_ISL_1063351,87,C
EPI_ISL_1175010,87,C
EPI_ISL_1063255,87,C
EPI_ISL_1264916,87,C
EPI_ISL_1063312,87,C
EPI_ISL_1189936,87,C
EPI_ISL_1976040,87,C
EPI_ISL_1115860,87,C
EPI_ISL_1520060,87,C
EPI_ISL_1519965,87,C
EPI_ISL_1519936,87,C
EPI_ISL_1116157,87,C
EPI_ISL_1116150,87,C
EPI_ISL_1116381,87,C
EPI_ISL_1975466,87,C
EPI_ISL_1520069,87,C
EPI_ISL_1976088,87,C
EPI_ISL_1975532,87,C
EPI_ISL_1265041,87,C
EPI_ISL_1264910,87,C
EPI_ISL_2239136,87,C
EPI_ISL_1057769,87,C
EPI_ISL_1189955,87,C
EPI_ISL_1057670,87,C
EPI_ISL_1190257,87,C
EPI_ISL_1409637,87,C
EPI_ISL_1519972,87,C
EPI_ISL_1190008,87,C
EPI_ISL_1116367,87,C
EPI_ISL_1975849,87,C
EPI_ISL_1115790,87,C
EPI_ISL_1265012,87,C
EPI_ISL_1046493,87,C
EPI_ISL_1975686,87,C
EPI_ISL_1063256,87,C
EPI_ISL_1051882,87,C
EPI_ISL_1057779,87,C
EPI_ISL_2239039,87,C
EPI_ISL_1975440,87,C
EPI_ISL_1975371,87,C
EPI_ISL_1175075,87,C
EPI_ISL_1975394,87,C
EPI_ISL_1057764,87,C
EPI_ISL_1180052,87,C
EPI_ISL_1975467,87,C
EPI_ISL_1975372,87,C
EPI_ISL_1451377,87,C
EPI_ISL_1115793,87,C
EPI_ISL_1116186,87,C
EPI_ISL_2239153,87,C
EPI_ISL_1115787,87,C
EPI_ISL_1975908,87,C
EPI_ISL_1116370,87,C
EPI_ISL_1115673,87,C
EPI_ISL_1519970,87,C
EPI_ISL_1451403,87,C
EPI_ISL_1398680,88,C
EPI_ISL_1409574,89,C
EPI_ISL_909864,89,C
EPI_ISL_1397197,89,C
EPI_ISL_1196562,89,C
EPI_ISL_1191373,89,C
EPI_ISL_1265043,89,C
EPI_ISL_1180293,89,C
EPI_ISL_1409751,89,C
EPI_ISL_1191363,89,C
EPI_ISL_1975402,89,C
EPI_ISL_1072876,89,C
EPI_ISL_1186898,89,C
EPI_ISL_1196616,89,C
EPI_ISL_1116167,89,C
EPI_ISL_1196551,89,C
EPI_ISL_1132554,89,C
EPI_ISL_1115835,89,C
EPI_ISL_1046375,89,C
EPI_ISL_1115768,89,C
EPI_ISL_909859,89,C
EPI_ISL_1519989,89,C
EPI_ISL_1164097,89,C
EPI_ISL_1072778,89,C
EPI_ISL_2239029,89,C
EPI_ISL_1116204,89,C
EPI_ISL_1975314,89,C
EPI_ISL_1451456,89,C
EPI_ISL_1132555,89,C
EPI_ISL_1975449,89,C
EPI_ISL_1116421,89,C
EPI_ISL_1265067,89,C
EPI_ISL_1190243,89,C
EPI_ISL_1191461,89,C
EPI_ISL_1976094,89,C
EPI_ISL_1092626,89,C
EPI_ISL_1975879,89,C
EPI_ISL_959750,89,C
EPI_ISL_1180489,89,C
EPI_ISL_1577418,89,C
EPI_ISL_1092650,89,C
EPI_ISL_1264913,89,C
EPI_ISL_1116205,89,C
EPI_ISL_1116181,89,C
EPI_ISL_1520087,89,C
EPI_ISL_1520024,89,C
EPI_ISL_1092665,89,C
EPI_ISL_1191242,89,C
EPI_ISL_1191295,89,C
EPI_ISL_1265016,89,C
EPI_ISL_1976086,89,C
EPI_ISL_1132479,89,C
EPI_ISL_959760,89,C
EPI_ISL_1180624,89,C
EPI_ISL_959819,89,C
EPI_ISL_1115786,89,C
EPI_ISL_1186861,89,C
EPI_ISL_1132521,89,C
EPI_ISL_1164158,89,C
EPI_ISL_2239117,89,C
EPI_ISL_2239037,89,C
EPI_ISL_1451331,89,C
EPI_ISL_2239071,89,C
EPI_ISL_1092514,89,C
EPI_ISL_1265078,89,C
EPI_ISL_1187025,89,C
EPI_ISL_1115737,89,C
EPI_ISL_1299339,89,C
EPI_ISL_1116140,89,C
EPI_ISL_1132480,89,C
EPI_ISL_1264978,89,C
EPI_ISL_1191232,89,C
EPI_ISL_909869,89,C
EPI_ISL_1132486,89,C
EPI_ISL_1164138,90,C
EPI_ISL_1358128,90,C
EPI_ISL_1552284,90,C
EPI_ISL_1252184,90,C
EPI_ISL_1196637,90,C
EPI_ISL_1001194,91,C
EPI_ISL_1092600,91,C
EPI_ISL_1092426,92,C
EPI_ISL_1132535,92,C
EPI_ISL_1092773,92,C
EPI_ISL_1552246,92,C
EPI_ISL_1092467,92,C
EPI_ISL_1299356,92,C
EPI_ISL_909841,92,C
EPI_ISL_909880,92,C
EPI_ISL_1092427,92,C
EPI_ISL_1092774,92,C
EPI_ISL_1398863,92,C
EPI_ISL_1092778,92,C
EPI_ISL_1092721,92,C
EPI_ISL_1196550,92,C
EPI_ISL_1252258,92,C
EPI_ISL_1092777,92,C
EPI_ISL_1132515,92,C
EPI_ISL_1552251,92,C
EPI_ISL_921043,93,C
EPI_ISL_1975328,94,C
EPI_ISL_1196619,95,C
EPI_ISL_1323833,95,C
EPI_ISL_1092675,95,C
EPI_ISL_1252899,96,C
EPI_ISL_1397309,96,C
EPI_ISL_1189980,96,C
EPI_ISL_1358160,96,C
EPI_ISL_1180428,96,C
EPI_ISL_1265119,96,C
EPI_ISL_959755,96,C
EPI_ISL_1196591,96,C
EPI_ISL_921040,96,C
EPI_ISL_959786,96,C
EPI_ISL_1164169,96,C
EPI_ISL_1190045,96,C
EPI_ISL_1181884,96,C
EPI_ISL_1358033,96,C
EPI_ISL_1252903,96,C
EPI_ISL_1191339,96,C
EPI_ISL_1046674,96,C
EPI_ISL_1397272,96,C
EPI_ISL_1180456,96,C
EPI_ISL_1116256,96,C
EPI_ISL_1181885,96,C
EPI_ISL_1358026,96,C
EPI_ISL_1242374,96,C
EPI_ISL_1063257,96,C
EPI_ISL_1265044,96,C
EPI_ISL_1189914,96,C
EPI_ISL_1181886,96,C
EPI_ISL_1520093,97,C
EPI_ISL_1265084,97,C
EPI_ISL_1116313,97,C
EPI_ISL_1189904,97,C
EPI_ISL_1975707,97,C
EPI_ISL_1975382,97,C
EPI_ISL_1264994,97,C
EPI_ISL_1265087,97,C
EPI_ISL_2239157,98,C
EPI_ISL_1976137,98,C
EPI_ISL_1063267,99,C
EPI_ISL_909888,100,C
EPI_ISL_1092466,100,C
EPI_ISL_1252151,101,C
EPI_ISL_1092611,102,C
EPI_ISL_1164020,103,C
EPI_ISL_1180301,104,C
EPI_ISL_1001200,104,C
EPI_ISL_1092669,104,C
EPI_ISL_1001202,105,C
EPI_ISL_1092844,106,C
EPI_ISL_1092842,106,C
EPI_ISL_1164016,106,C
EPI_ISL_1092681,106,C
EPI_ISL_1092526,106,C
EPI_ISL_1055098,106,C
EPI_ISL_875414,107,C
EPI_ISL_1132415,108,C
EPI_ISL_1092413,108,C
EPI_ISL_1092505,108,C
EPI_ISL_959793,108,C
EPI_ISL_1397297,108,C
EPI_ISL_1398666,108,C
EPI_ISL_959754,108,C
EPI_ISL_1196607,108,C
EPI_ISL_1696513,108,C
EPI_ISL_1092590,108,C
EPI_ISL_1358042,108,C
EPI_ISL_1092587,108,C
EPI_ISL_1092430,108,C
EPI_ISL_1358052,108,C
EPI_ISL_1696523,108,C
EPI_ISL_1398777,108,C
EPI_ISL_1092509,108,C
EPI_ISL_1196599,108,C
EPI_ISL_1001208,108,C
EPI_ISL_1398793,108,C
EPI_ISL_1180529,108,C
EPI_ISL_1398774,108,C
EPI_ISL_1164120,108,C
EPI_ISL_959761,108,C
EPI_ISL_1180339,108,C
EPI_ISL_959724,108,C
EPI_ISL_1164176,108,C
EPI_ISL_1191310,108,C
EPI_ISL_1398778,108,C
EPI_ISL_1323802,108,C
EPI_ISL_1191146,108,C
EPI_ISL_1397300,108,C
EPI_ISL_1191226,108,C
EPI_ISL_1092874,108,C
EPI_ISL_837392,108,C
EPI_ISL_1092819,108,C
EPI_ISL_1132437,108,C
EPI_ISL_1196580,108,C
EPI_ISL_1357910,108,C
EPI_ISL_1398759,108,C
EPI_ISL_1132580,108,C
EPI_ISL_1398686,108,C
EPI_ISL_1092468,108,C
EPI_ISL_1055071,108,C
EPI_ISL_1191267,108,C
EPI_ISL_1191312,108,C
EPI_ISL_1323770,108,C
EPI_ISL_1092589,108,C
EPI_ISL_1180335,108,C
EPI_ISL_1299335,108,C
EPI_ISL_1180338,108,C
EPI_ISL_1358085,108,C
EPI_ISL_837376,108,C
EPI_ISL_1092510,108,C
EPI_ISL_1252140,108,C
EPI_ISL_1092829,108,C
EPI_ISL_1252155,108,C
EPI_ISL_1092741,108,C
EPI_ISL_1191259,108,C
EPI_ISL_1096216,108,C
EPI_ISL_1196609,108,C
EPI_ISL_1398782,108,C
EPI_ISL_1358071,108,C
EPI_ISL_1092436,108,C
EPI_ISL_1398871,108,C
EPI_ISL_1252246,108,C
EPI_ISL_1180420,108,C
EPI_ISL_1196587,108,C
EPI_ISL_1132528,108,C
EPI_ISL_1092495,108,C
EPI_ISL_1552279,108,C
EPI_ISL_1358159,108,C
EPI_ISL_1092623,108,C
EPI_ISL_1180418,108,C
EPI_ISL_1132546,108,C
EPI_ISL_1164019,108,C
EPI_ISL_1398833,108,C
EPI_ISL_1164065,108,C
EPI_ISL_1092813,108,C
EPI_ISL_1323827,108,C
EPI_ISL_1180299,108,C
EPI_ISL_1180498,108,C
EPI_ISL_1196579,108,C
EPI_ISL_1358004,108,C
EPI_ISL_789100,108,C
EPI_ISL_1092768,108,C
EPI_ISL_1196598,108,C
EPI_ISL_1116224,108,C
EPI_ISL_1092631,108,C
EPI_ISL_909840,108,C
EPI_ISL_1196574,108,C
EPI_ISL_1092871,108,C
EPI_ISL_1357915,108,C
EPI_ISL_1092434,108,C
EPI_ISL_1252273,108,C
EPI_ISL_1180296,108,C
EPI_ISL_1132532,108,C
EPI_ISL_1132572,108,C
EPI_ISL_1191170,108,C
EPI_ISL_1180546,108,C
EPI_ISL_1398776,108,C
EPI_ISL_1397280,108,C
EPI_ISL_1092576,108,C
EPI_ISL_1132529,108,C
EPI_ISL_1180518,108,C
EPI_ISL_1092480,108,C
EPI_ISL_1180570,108,C
EPI_ISL_1398868,108,C
EPI_ISL_1191244,108,C
EPI_ISL_1397252,108,C
EPI_ISL_1180305,108,C
EPI_ISL_3055342,108,C
EPI_ISL_1132416,108,C
EPI_ISL_1092638,108,C
EPI_ISL_1092755,108,C
EPI_ISL_837386,108,C
EPI_ISL_1358062,108,C
EPI_ISL_1132450,108,C
EPI_ISL_909844,108,C
EPI_ISL_1252205,108,C
EPI_ISL_1252272,108,C
EPI_ISL_959831,108,C
EPI_ISL_1092396,108,C
EPI_ISL_1323824,108,C
EPI_ISL_1191176,108,C
EPI_ISL_1358086,108,C
EPI_ISL_1358143,108,C
EPI_ISL_1191330,108,C
EPI_ISL_1092807,108,C
EPI_ISL_1196592,108,C
EPI_ISL_1055074,108,C
EPI_ISL_1252261,108,C
EPI_ISL_1191307,108,C
EPI_ISL_1191336,108,C
EPI_ISL_1132506,108,C
EPI_ISL_1180318,108,C
EPI_ISL_1180643,108,C
EPI_ISL_789099,108,C
EPI_ISL_1092604,108,C
EPI_ISL_1164024,108,C
EPI_ISL_1196578,108,C
EPI_ISL_1132513,108,C
EPI_ISL_1358102,108,C
EPI_ISL_1191320,108,C
EPI_ISL_1191205,108,C
EPI_ISL_875469,108,C
EPI_ISL_1001216,108,C
EPI_ISL_1092588,108,C
EPI_ISL_1092584,108,C
EPI_ISL_1252248,108,C
EPI_ISL_1092779,108,C
EPI_ISL_837378,108,C
EPI_ISL_1398757,108,C
EPI_ISL_1252295,108,C
EPI_ISL_1196659,108,C
EPI_ISL_875476,108,C
EPI_ISL_1164110,108,C
EPI_ISL_1358021,108,C
EPI_ISL_1398691,108,C
EPI_ISL_1252291,108,C
EPI_ISL_1357940,108,C
EPI_ISL_1132461,108,C
EPI_ISL_1191429,108,C
EPI_ISL_1196575,108,C
EPI_ISL_1357921,108,C
EPI_ISL_1196589,108,C
EPI_ISL_1358059,108,C
EPI_ISL_1398714,108,C
EPI_ISL_1398765,108,C
EPI_ISL_1180597,108,C
EPI_ISL_1191289,108,C
EPI_ISL_1092761,108,C
EPI_ISL_959816,108,C
EPI_ISL_1191147,108,C
EPI_ISL_1252282,108,C
EPI_ISL_789078,108,C
EPI_ISL_1358054,108,C
EPI_ISL_875453,108,C
EPI_ISL_1397285,108,C
EPI_ISL_1196556,108,C
EPI_ISL_1180369,108,C
EPI_ISL_1397268,108,C
EPI_ISL_1196597,108,C
EPI_ISL_1299347,108,C
EPI_ISL_1191285,108,C
EPI_ISL_1132525,108,C
EPI_ISL_1252277,108,C
EPI_ISL_1132576,108,C
EPI_ISL_1191177,108,C
EPI_ISL_1196485,108,C
EPI_ISL_1398841,108,C
EPI_ISL_1358098,108,C
EPI_ISL_1357987,109,C
EPI_ISL_1358118,109,C
EPI_ISL_1357992,109,C
EPI_ISL_1092876,109,C
EPI_ISL_1115752,110,C
EPI_ISL_1975381,110,C
EPI_ISL_1174887,110,C
EPI_ISL_1520084,110,C
EPI_ISL_2239038,110,C
EPI_ISL_1116188,110,C
EPI_ISL_1520042,110,C
EPI_ISL_1175035,110,C
EPI_ISL_2239001,110,C
EPI_ISL_1264933,110,C
EPI_ISL_1196638,111,C
EPI_ISL_5426578,111,C
EPI_ISL_1180544,112,C
EPI_ISL_1117714,112,C
EPI_ISL_1196499,112,C
EPI_ISL_1001206,112,C
EPI_ISL_1180515,112,C
EPI_ISL_1180395,112,C
EPI_ISL_1092529,112,C
EPI_ISL_1358141,112,C
EPI_ISL_1092460,112,C
EPI_ISL_1252299,112,C
EPI_ISL_1092472,112,C
EPI_ISL_1116330,113,C
EPI_ISL_1057814,114,C
EPI_ISL_1057789,114,C
EPI_ISL_1451405,114,C
EPI_ISL_1264989,114,C
EPI_ISL_1975657,114,C
EPI_ISL_2239030,114,C
EPI_ISL_1115770,114,C
EPI_ISL_1115750,115,C
EPI_ISL_1175108,115,C
EPI_ISL_1265031,115,C
EPI_ISL_1175014,115,C
EPI_ISL_2239099,115,C
EPI_ISL_1265086,115,C
EPI_ISL_1180603,115,C
EPI_ISL_875473,115,C
EPI_ISL_1055084,115,C
EPI_ISL_1175034,115,C
EPI_ISL_1409558,115,C
EPI_ISL_1174964,115,C
EPI_ISL_1520038,115,C
EPI_ISL_1115792,115,C
EPI_ISL_1115789,115,C
EPI_ISL_1265068,115,C
EPI_ISL_1108977,116,C
EPI_ISL_1092814,117,C
EPI_ISL_1092517,117,C
EPI_ISL_1196544,118,C
EPI_ISL_2238998,119,C
EPI_ISL_1975614,119,C
EPI_ISL_1264930,119,C
EPI_ISL_1975515,119,C
EPI_ISL_1115876,119,C
EPI_ISL_2239095,119,C
EPI_ISL_2239050,119,C
EPI_ISL_1975687,119,C
EPI_ISL_1190091,119,C
EPI_ISL_2239098,119,C
EPI_ISL_1975835,119,C
EPI_ISL_1265073,119,C
EPI_ISL_1265110,119,C
EPI_ISL_1046381,119,C
EPI_ISL_2238986,119,C
EPI_ISL_1975615,119,C
EPI_ISL_1001186,120,C
EPI_ISL_1001185,120,C
EPI_ISL_1001187,120,C
EPI_ISL_1132514,120,C
EPI_ISL_1132477,120,C
EPI_ISL_1132443,120,C
EPI_ISL_998221,120,C
EPI_ISL_1117744,120,C
EPI_ISL_1132420,120,C
EPI_ISL_1001184,120,C
EPI_ISL_1196492,120,C
EPI_ISL_1001210,120,C
EPI_ISL_875470,121,C
EPI_ISL_959850,122,C
EPI_ISL_1046409,123,C
EPI_ISL_1132441,124,C
EPI_ISL_1116389,124,C
EPI_ISL_1164025,124,C
EPI_ISL_1264971,124,C
EPI_ISL_1132433,124,C
EPI_ISL_1397294,124,C
EPI_ISL_1252894,124,C
EPI_ISL_1164122,124,C
